order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group,date_missing,is_return,is_promo
ORD-005942,2023-10-09,CUST-02976,cust-02976@lumenmail.com,Lighting,2,26.14,0.0,Email,US,variant,False,False,False
ORD-008524,2024-07-19,CUST-01665,cust-01665@lumenmail.com,Furniture,2,12.89,0.05,,UK,control,False,False,False
ORD-003236,2024-06-15,CUST-01844,cust-01844@lumenmail.com,Décor,1,304.82,0.15,Paid Search,US,,False,False,False
ORD-006496,2024-01-15,CUST-00227,cust-00227@lumenmail.com,Accessories,3,19.16,0.15,Paid Search,US,control,False,False,False
ORD-003886,2024-03-17,CUST-01578,cust-01578@lumenmail.com,Outdoor,1,202.01,0.1,Email,US,control,False,False,False
ORD-007283,2023-10-31,CUST-02634,cust-02634@lumenmail.com,Outdoor,2,314.11,0.0,Email,US,control,False,False,False
ORD-008021,2024-06-06,CUST-01357,cust-01357@lumenmail.com,Lighting,2,49.99,0.05,,UK,variant,False,False,False
ORD-009594,2023-06-11,,guest@lumenmail.com,Outdoor,1,13.03,0.0,Organic,US,,False,False,False
ORD-002303,2024-06-21,CUST-02752,cust-02752@lumenmail.com,Outdoor,2,98.57,0.0,Social,US,,False,False,False
ORD-006932,2024-09-04,CUST-00661,cust-00661@lumenmail.com,Lighting,1,71.49,0.0,Email,US,,False,False,False
ORD-006312,2023-09-13,CUST-01972,cust-01972@lumenmail.com,Accessories,1,510.8,0.15,Paid Search,US,,False,False,False
ORD-002968,2024-11-04,,guest@lumenmail.com,Furniture,2,111.19,0.05,Paid Search,US,control,False,False,False
ORD-007088,2024-02-05,CUST-01108,cust-01108@lumenmail.com,Lighting,5,327.79,0.0,Email,US,variant,False,False,False
ORD-004370,2023-09-09,CUST-02237,cust-02237@lumenmail.com,Accessories,2,19.31,0.15,Paid Search,US,,False,False,False
ORD-008788,2024-02-15,CUST-02695,cust-02695@lumenmail.com,Furniture,1,33.57,0.15,Paid Search,CA,,False,False,False
ORD-000648,2024-06-01,CUST-00001,cust-00001@lumenmail.com,Décor,4,5.04,0.1,Paid Search,US,control,False,False,False
ORD-009480,2024-04-16,CUST-02301,cust-02301@lumenmail.com,Accessories,1,131.7,0.0,Paid Search,US,,False,False,False
ORD-005964,2024-11-10,CUST-02011,cust-02011@lumenmail.com,Lighting,1,41.11,0.0,Paid Search,US,,False,False,False
ORD-005227,2023-06-22,CUST-00633,cust-00633@lumenmail.com,Furniture,1,26.71,0.05,Paid Search,ZZ,control,False,False,False
ORD-009523,2024-05-11,CUST-00071,cust-00071@lumenmail.com,Furniture,7,10.06,0.1,,CA,variant,False,False,False
ORD-005867,2023-07-06,CUST-00774,cust-00774@lumenmail.com,Lighting,3,111.3,0.1,Paid Search,CA,variant,False,False,False
ORD-000135,2024-11-21,CUST-00337,cust-00337@lumenmail.com,Furniture,2,25.6,0.05,Email,US,control,False,False,False
ORD-001360,2024-06-02,CUST-00708,cust-00708@lumenmail.com,Décor,5,298.74,0.0,Organic,US,,False,False,False
ORD-000876,2023-12-01,CUST-02814,cust-02814@lumenmail.com,Décor,1,28.42,0.0,Organic,ZZ,control,False,False,False
ORD-003890,2024-02-11,CUST-01457,cust-01457@lumenmail.com,Outdoor,4,161.93,0.0,Email,CA,control,False,False,False
ORD-005984,2024-08-06,CUST-02306,cust-02306@lumenmail.com,Lighting,2,204.87,0.05,Email,US,control,False,False,False
ORD-006162,2024-08-04,CUST-00623,cust-00623@lumenmail.com,Lighting,1,222.86,0.15,Social,US,variant,False,False,False
ORD-001177,2023-11-17,CUST-00872,cust-00872@lumenmail.com,Furniture,2,31.07,0.0,Paid Search,AU,variant,False,False,False
ORD-001511,2024-02-26,CUST-01979,cust-01979@lumenmail.com,Décor,2,313.6,0.0,Social,US,variant,False,False,False
ORD-006041,2024-11-16,CUST-01254,cust-01254@lumenmail.com,Accessories,1,104.28,0.1,Email,US,variant,False,False,False
ORD-006240,2023-07-06,CUST-01175,cust-01175@lumenmail.com,Furniture,2,19.15,0.0,Email,US,variant,False,False,False
ORD-008436,2023-10-11,,guest@lumenmail.com,Outdoor,1,618.09,0.05,Paid Search,US,control,False,False,False
ORD-001927,2024-06-29,CUST-00948,cust-00948@lumenmail.com,Outdoor,1,128.84,0.0,Paid Search,US,,False,False,False
ORD-009550,2023-07-01,CUST-02724,cust-02724@lumenmail.com,Outdoor,1,22.31,0.1,Organic,US,control,False,False,False
ORD-001686,2024-04-29,CUST-02596,cust-02596@lumenmail.com,Accessories,1,14.1,0.0,Email,CA,,False,False,False
ORD-009434,2024-03-19,CUST-00382,cust-00382@lumenmail.com,Décor,4,8.62,0.1,Organic,US,control,False,False,False
ORD-006071,2023-10-02,CUST-02224,cust-02224@lumenmail.com,Accessories,7,89.55,0.05,Social,US,,False,False,False
ORD-005874,2024-02-02,CUST-00109,cust-00109@lumenmail.com,Outdoor,4,5.28,0.05,Email,US,control,False,False,False
ORD-004100,2023-07-23,CUST-01972,cust-01972@lumenmail.com,Accessories,2,65.65,0.1,Paid Search,CA,variant,False,False,False
ORD-006083,,CUST-00379,cust-00379@lumenmail.com,Lighting,1,266.23,0.05,Organic,US,,True,False,False
ORD-007615,2024-11-25,CUST-02737,cust-02737@lumenmail.com,Accessories,1,233.55,0.0,Organic,US,,False,False,False
ORD-000437,2024-01-30,CUST-00397,cust-00397@lumenmail.com,Outdoor,3,167.53,0.15,Email,US,,False,False,False
ORD-002307,2024-03-09,CUST-00471,cust-00471@lumenmail.com,Lighting,3,403.76,0.0,Organic,CA,variant,False,False,False
ORD-007009,2023-08-30,CUST-01829,cust-01829@lumenmail.com,Outdoor,1,154.48,0.0,Email,US,,False,False,False
ORD-009177,2023-10-03,CUST-02525,cust-02525@lumenmail.com,Lighting,2,152.77,0.05,Organic,US,,False,False,False
ORD-005245,2024-05-13,,guest@lumenmail.com,Furniture,4,82.53,0.1,Social,UK,control,False,False,False
ORD-004187,2024-10-26,CUST-00835,cust-00835@lumenmail.com,Furniture,3,24.36,0.0,Organic,US,control,False,False,False
ORD-008077,2023-09-03,CUST-02100,cust-02100@lumenmail.com,Lighting,1,32.21,0.1,Paid Search,US,variant,False,False,False
ORD-001909,2024-06-27,CUST-02199,cust-02199@lumenmail.com,Outdoor,1,217.79,0.0,Paid Search,US,variant,False,False,False
ORD-005026,2024-03-10,CUST-01783,cust-01783@lumenmail.com,Lighting,-1,373.03,0.0,Paid Search,US,control,False,True,False
ORD-009443,2023-10-31,CUST-00767,cust-00767@lumenmail.com,Outdoor,5,8.6,0.0,Email,US,,False,False,False
ORD-002467,2023-07-15,,guest@lumenmail.com,Décor,3,230.23,0.1,Paid Search,CA,control,False,False,False
ORD-005963,2024-11-14,CUST-00042,cust-00042@lumenmail.com,Lighting,1,30.6,0.05,Organic,US,control,False,False,False
ORD-009587,2024-11-30,CUST-01588,cust-01588@lumenmail.com,Outdoor,2,316.31,0.05,Email,CA,variant,False,False,False
ORD-008044,2024-01-12,CUST-00669,cust-00669@lumenmail.com,Accessories,1,93.76,0.0,Social,UK,,False,False,False
ORD-005866,2023-06-24,CUST-01592,cust-01592@lumenmail.com,Lighting,1,357.13,0.05,Paid Search,US,,False,False,False
ORD-002124,2024-03-29,CUST-00737,cust-00737@lumenmail.com,Lighting,1,509.44,0.1,Social,US,variant,False,False,False
ORD-003261,2023-12-25,CUST-02617,cust-02617@lumenmail.com,Furniture,1,483.33,0.0,Email,US,,False,False,False
ORD-001551,2024-04-17,CUST-02201,cust-02201@lumenmail.com,Furniture,4,86.53,0.05,Social,US,variant,False,False,False
ORD-001623,2024-08-21,CUST-02823,cust-02823@lumenmail.com,Lighting,1,13.32,0.0,Email,CA,variant,False,False,False
ORD-002499,2024-06-11,CUST-01205,cust-01205@lumenmail.com,Décor,2,39.17,0.05,Organic,US,variant,False,False,False
ORD-005384,2024-06-22,CUST-01253,cust-01253@lumenmail.com,Lighting,1,56.72,0.1,Social,CA,,False,False,False
ORD-000763,2023-07-18,,guest@lumenmail.com,Furniture,7,0.0,0.0,Paid Search,CA,variant,False,False,True
ORD-003423,2024-08-28,CUST-01937,cust-01937@lumenmail.com,Lighting,3,18.25,0.0,Social,US,control,False,False,False
ORD-003879,2023-10-12,CUST-01261,cust-01261@lumenmail.com,Lighting,-4,45.46,0.0,Paid Search,CA,,False,True,False
ORD-002079,2023-07-21,CUST-02713,cust-02713@lumenmail.com,Décor,2,118.1,0.0,Email,US,,False,False,False
ORD-006662,2023-06-09,CUST-00496,cust-00496@lumenmail.com,Lighting,1,68.32,0.05,Social,US,variant,False,False,False
ORD-000273,2024-06-19,CUST-02680,cust-02680@lumenmail.com,Accessories,7,158.86,0.0,Email,US,control,False,False,False
ORD-005724,2023-07-23,CUST-02391,cust-02391@lumenmail.com,Furniture,1,101.5,0.1,Email,US,,False,False,False
ORD-001539,2023-07-06,CUST-02095,cust-02095@lumenmail.com,Lighting,-2,14.44,0.0,Email,US,,False,True,False
ORD-006580,2023-08-16,CUST-01280,cust-01280@lumenmail.com,Décor,7,99.42,0.05,Paid Search,US,,False,False,False
ORD-008578,2023-11-03,CUST-00606,cust-00606@lumenmail.com,Décor,2,24.71,0.0,Email,AU,,False,False,False
ORD-000267,2024-01-25,CUST-00298,cust-00298@lumenmail.com,Lighting,1,581.7,0.15,Email,US,control,False,False,False
ORD-001736,2023-11-21,CUST-00999,cust-00999@lumenmail.com,Furniture,1,71.06,0.0,Email,UK,variant,False,False,False
ORD-004213,2024-10-01,CUST-01048,cust-01048@lumenmail.com,Lighting,1,19.28,0.0,Paid Search,US,variant,False,False,False
ORD-003259,2024-04-06,CUST-01779,cust-01779@lumenmail.com,Lighting,1,78.48,0.1,Paid Search,US,,False,False,False
ORD-002350,2023-06-17,CUST-00083,cust-00083@lumenmail.com,Décor,1,0.0,0.2,Social,US,control,False,False,True
ORD-000927,2024-12-02,CUST-01588,cust-01588@lumenmail.com,Lighting,1,58.63,0.15,Paid Search,AU,,False,False,False
ORD-008083,2023-08-24,,guest@lumenmail.com,Furniture,2,28.53,0.0,Email,CA,variant,False,False,False
ORD-002339,2023-09-15,,guest@lumenmail.com,Décor,1,394.35,0.05,Email,US,,False,False,False
ORD-006395,2023-09-10,CUST-01725,cust-01725@lumenmail.com,Furniture,4,528.1,0.0,Email,US,control,False,False,False
ORD-008756,2023-06-21,CUST-01661,cust-01661@lumenmail.com,Décor,2,16.05,0.0,Social,US,,False,False,False
ORD-003091,2024-07-17,CUST-01437,cust-01437@lumenmail.com,Lighting,1,29.54,0.25,Email,US,control,False,False,False
ORD-002651,2024-01-12,CUST-00879,cust-00879@lumenmail.com,Décor,-2,17.64,0.0,Social,US,,False,True,False
ORD-009421,2024-05-14,CUST-00230,cust-00230@lumenmail.com,Furniture,7,47.81,0.1,Paid Search,US,,False,False,False
ORD-008377,2023-06-15,CUST-02314,cust-02314@lumenmail.com,Furniture,3,149.02,0.05,Organic,US,control,False,False,False
ORD-007303,2023-07-07,CUST-02177,cust-02177@lumenmail.com,Outdoor,2,93.0,0.1,Paid Search,UK,variant,False,False,False
ORD-005231,2023-07-03,,guest@lumenmail.com,Lighting,2,25.68,0.1,Organic,US,control,False,False,False
ORD-002902,2024-01-11,CUST-01195,cust-01195@lumenmail.com,Furniture,2,32.03,0.0,Organic,US,,False,False,False
ORD-003583,2023-05-12,CUST-01148,cust-01148@lumenmail.com,Lighting,3,113.54,0.05,Social,US,,False,False,False
ORD-002213,2024-04-02,CUST-01310,cust-01310@lumenmail.com,Lighting,4,139.13,0.0,Paid Search,CA,variant,False,False,False
ORD-009450,2024-05-25,CUST-00296,cust-00296@lumenmail.com,Furniture,-4,83.84,0.05,Paid Search,US,variant,False,True,False
ORD-005748,2024-10-18,CUST-01074,cust-01074@lumenmail.com,Décor,1,110.83,0.0,Organic,UK,variant,False,False,False
ORD-004675,2024-08-14,CUST-02273,cust-02273@lumenmail.com,Furniture,-3,61.34,0.15,Email,US,,False,True,False
ORD-003267,2023-06-30,CUST-01174,cust-01174@lumenmail.com,Lighting,4,44.4,0.0,Paid Search,US,variant,False,False,False
ORD-001822,2024-01-27,CUST-02806,cust-02806@lumenmail.com,Lighting,2,93.67,0.05,Social,US,control,False,False,False
ORD-002094,2024-06-21,CUST-01811,cust-01811@lumenmail.com,Lighting,2,180.85,0.0,Email,US,,False,False,False
ORD-005223,2024-04-23,CUST-02713,cust-02713@lumenmail.com,Décor,6,369.43,0.0,Social,CA,,False,False,False
ORD-009008,2024-02-15,CUST-01722,cust-01722@lumenmail.com,Décor,2,458.27,0.0,Paid Search,US,,False,False,False
ORD-009465,2024-01-24,CUST-00664,cust-00664@lumenmail.com,Décor,2,28.95,0.05,Paid Search,US,variant,False,False,False
ORD-009250,2023-08-15,CUST-00208,cust-00208@lumenmail.com,Décor,1,85.63,0.0,,US,variant,False,False,False
ORD-006455,2024-11-20,CUST-00585,cust-00585@lumenmail.com,Furniture,1,58.01,0.15,Social,US,,False,False,False
ORD-005522,2024-03-11,CUST-02795,cust-02795@lumenmail.com,Décor,1,51.99,0.0,Email,CA,variant,False,False,False
ORD-008752,2024-10-19,CUST-02117,cust-02117@lumenmail.com,Décor,1,96.08,0.0,Email,US,variant,False,False,False
ORD-003348,2023-07-13,CUST-02816,cust-02816@lumenmail.com,Furniture,2,39.54,0.0,Paid Search,UK,variant,False,False,False
ORD-001276,2023-09-23,,guest@lumenmail.com,Lighting,1,98.09,0.0,Organic,US,control,False,False,False
ORD-005086,2024-05-26,CUST-00516,cust-00516@lumenmail.com,Décor,1,22.92,0.0,Paid Search,US,,False,False,False
ORD-001816,2024-07-22,CUST-01393,cust-01393@lumenmail.com,Furniture,1,80.16,0.0,Paid Search,UK,,False,False,False
ORD-000469,2023-06-28,CUST-01069,cust-01069@lumenmail.com,Accessories,2,102.13,0.0,Paid Search,US,variant,False,False,False
ORD-003952,2023-06-01,,guest@lumenmail.com,Décor,2,77.47,0.2,Social,US,variant,False,False,False
ORD-003015,2023-07-11,,guest@lumenmail.com,Décor,2,42.69,0.2,Paid Search,US,control,False,False,False
ORD-001335,2024-09-16,CUST-00489,cust-00489@lumenmail.com,Lighting,1,52.79,0.15,Social,CA,variant,False,False,False
ORD-000013,2023-08-19,CUST-00394,cust-00394@lumenmail.com,Outdoor,3,167.43,0.0,Organic,US,variant,False,False,False
ORD-008618,2024-07-06,,guest@lumenmail.com,Lighting,3,34.54,0.05,Social,CA,,False,False,False
ORD-009084,2023-12-28,CUST-00264,cust-00264@lumenmail.com,Furniture,1,54.96,0.0,Paid Search,US,variant,False,False,False
ORD-005698,2023-10-18,CUST-00162,cust-00162@lumenmail.com,Lighting,2,162.55,0.0,Organic,US,variant,False,False,False
ORD-002949,2023-06-02,CUST-00682,cust-00682@lumenmail.com,Furniture,1,65.13,0.1,Paid Search,US,variant,False,False,False
ORD-006828,2023-09-14,CUST-00731,cust-00731@lumenmail.com,Lighting,1,310.2,0.0,Paid Search,CA,variant,False,False,False
ORD-006510,2023-11-03,CUST-02066,cust-02066@lumenmail.com,Outdoor,2,352.43,0.0,,US,control,False,False,False
ORD-002490,2024-12-07,CUST-00522,cust-00522@lumenmail.com,Décor,1,74.59,0.0,Paid Search,US,control,False,False,False
ORD-002061,2024-04-15,CUST-01397,cust-01397@lumenmail.com,Décor,1,88.23,0.0,Email,US,variant,False,False,False
ORD-000187,2023-09-03,CUST-01992,cust-01992@lumenmail.com,Décor,2,638.21,0.05,Organic,US,,False,False,False
ORD-000904,2024-01-08,CUST-01203,cust-01203@lumenmail.com,Furniture,5,45.97,0.15,Social,US,control,False,False,False
ORD-005626,2023-10-10,CUST-01611,cust-01611@lumenmail.com,Accessories,1,82.86,0.0,Paid Search,US,variant,False,False,False
ORD-000751,2024-06-03,CUST-01754,cust-01754@lumenmail.com,Accessories,2,67.29,0.05,Organic,US,variant,False,False,False
ORD-001376,2024-05-14,CUST-01132,cust-01132@lumenmail.com,Furniture,6,210.91,0.1,Email,US,variant,False,False,False
ORD-007695,2024-03-21,,guest@lumenmail.com,Lighting,1,42.14,0.25,Email,ZZ,variant,False,False,False
ORD-006602,2024-02-22,CUST-01811,cust-01811@lumenmail.com,Décor,3,187.34,0.05,Paid Search,US,,False,False,False
ORD-007145,2023-08-12,CUST-02744,cust-02744@lumenmail.com,Lighting,1,188.18,0.0,Paid Search,US,,False,False,False
ORD-000915,2023-12-22,CUST-02196,cust-02196@lumenmail.com,Furniture,3,315.13,0.1,Email,US,variant,False,False,False
ORD-000067,2023-10-27,CUST-01847,cust-01847@lumenmail.com,Lighting,-3,56.45,0.0,Organic,UK,control,False,True,False
ORD-007919,2023-07-12,CUST-02014,cust-02014@lumenmail.com,Décor,2,180.51,0.1,Organic,US,variant,False,False,False
ORD-002922,2024-10-16,,guest@lumenmail.com,Lighting,4,519.27,0.1,Organic,US,control,False,False,False
ORD-006875,2024-05-24,CUST-02002,cust-02002@lumenmail.com,Décor,2,99.54,0.1,Paid Search,US,,False,False,False
ORD-000398,2023-08-06,CUST-01325,cust-01325@lumenmail.com,Accessories,4,40.39,0.2,Email,US,variant,False,False,False
ORD-004913,2023-10-27,CUST-00277,cust-00277@lumenmail.com,Décor,6,377.89,0.1,Organic,US,variant,False,False,False
ORD-006077,2024-03-14,CUST-01129,cust-01129@lumenmail.com,Outdoor,2,28.89,0.1,Paid Search,US,,False,False,False
ORD-006931,2024-05-09,CUST-01269,cust-01269@lumenmail.com,Décor,2,47.39,0.0,Paid Search,ZZ,control,False,False,False
ORD-008347,2023-07-03,CUST-02561,cust-02561@lumenmail.com,Furniture,1,232.07,0.0,Email,US,control,False,False,False
ORD-000369,2023-09-25,CUST-01637,cust-01637@lumenmail.com,Lighting,1,172.29,0.1,Email,US,variant,False,False,False
ORD-002100,2024-11-12,CUST-02473,cust-02473@lumenmail.com,Décor,1,96.79,0.0,Email,UK,variant,False,False,False
ORD-002794,2024-09-29,CUST-02325,cust-02325@lumenmail.com,Lighting,1,609.17,0.25,Social,UK,control,False,False,False
ORD-007502,2023-06-18,CUST-02468,cust-02468@lumenmail.com,Décor,2,56.54,0.1,Organic,UK,variant,False,False,False
ORD-004312,2023-06-21,,guest@lumenmail.com,Furniture,1,44.63,0.25,Paid Search,US,,False,False,False
ORD-002251,2023-07-10,CUST-02952,cust-02952@lumenmail.com,Outdoor,3,138.78,0.0,Social,US,control,False,False,False
ORD-001481,2024-02-24,CUST-02797,cust-02797@lumenmail.com,Accessories,4,240.64,0.0,Paid Search,CA,variant,False,False,False
ORD-004698,2024-10-05,CUST-01064,cust-01064@lumenmail.com,Lighting,1,90.99,0.05,Organic,US,,False,False,False
ORD-005960,2023-09-09,CUST-02961,cust-02961@lumenmail.com,Lighting,-5,73.63,0.0,Social,UK,,False,True,False
ORD-002782,2024-10-09,CUST-01069,cust-01069@lumenmail.com,Lighting,1,39.22,0.0,Paid Search,CA,,False,False,False
ORD-007443,2024-06-08,CUST-00414,cust-00414@lumenmail.com,Outdoor,2,12.79,0.0,Paid Search,US,,False,False,False
ORD-005662,2024-01-11,CUST-02777,cust-02777@lumenmail.com,Décor,1,0.0,0.05,Email,US,control,False,False,True
ORD-004879,2024-04-12,,guest@lumenmail.com,Accessories,3,182.93,0.05,,US,variant,False,False,False
ORD-004510,2024-02-06,CUST-01993,cust-01993@lumenmail.com,Lighting,3,327.63,0.15,Paid Search,US,variant,False,False,False
ORD-002233,2024-06-28,,guest@lumenmail.com,Outdoor,1,784.0,0.0,Paid Search,AU,variant,False,False,False
ORD-006550,2023-08-24,CUST-00954,cust-00954@lumenmail.com,Accessories,1,306.17,0.0,Paid Search,AU,variant,False,False,False
ORD-006171,2024-09-19,CUST-00258,cust-00258@lumenmail.com,Lighting,1,162.15,0.0,Organic,US,control,False,False,False
ORD-004115,2023-06-14,CUST-01037,cust-01037@lumenmail.com,Accessories,3,378.21,0.15,Email,UK,control,False,False,False
ORD-005073,2023-09-27,CUST-00281,cust-00281@lumenmail.com,Lighting,3,72.08,0.15,Organic,US,control,False,False,False
ORD-004731,2024-05-15,CUST-00153,cust-00153@lumenmail.com,Furniture,1,87.43,0.0,Organic,UK,variant,False,False,False
ORD-002385,2024-12-28,CUST-00832,cust-00832@lumenmail.com,Lighting,1,144.26,0.0,Paid Search,US,,False,False,False
ORD-006064,2023-06-06,CUST-01075,cust-01075@lumenmail.com,Outdoor,1,133.3,0.05,Organic,US,,False,False,False
ORD-005468,2024-11-25,CUST-00297,cust-00297@lumenmail.com,Furniture,2,103.78,0.05,Social,US,,False,False,False
ORD-005630,2024-01-24,CUST-02550,cust-02550@lumenmail.com,Lighting,1,42.75,0.0,Social,US,control,False,False,False
ORD-002299,2024-06-14,CUST-02877,cust-02877@lumenmail.com,Accessories,1,133.2,0.05,Paid Search,UK,control,False,False,False
