order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group
ORD-002584,2024-08-17,CUST-02895,cust-02895@lumenmail.com,Furniture,2,128.55,0.05,Email,US,
ORD-007614,2023-06-02,CUST-02945,cust-02945@lumenmail.com,Furniture,2,318.91,0.05,Email,US,
ORD-009568,10/11/2023,CUST-02089,cust-02089@lumenmail.com,Lighting,3,156.88,0.15,Paid Search,US,variant
ORD-006384,2024-05-11,CUST-01902,cust-01902@lumenmail.com,Lighting,5,47.91,0.0,Organic,US,variant
ORD-000936,2024-09-30,CUST-01688,cust-01688@lumenmail.com,Lighting,2,90.1,0.05,Paid Search,US,control
ORD-004262,2024-11-04,CUST-02598,cust-02598@lumenmail.com,Accessories,2,37.81,0.0,Paid Search,US,control
ORD-001217,15/08/2023,CUST-01934,cust-01934@lumenmail.com,Décor,3,693.32,0.25,Organic,US,
ORD-001929,2024-11-17,CUST-01964,cust-01964@lumenmail.com,Lighting,1,0.0,0.0,Organic,CA,control
ORD-009261,21/05/2024,CUST-00930,cust-00930@lumenmail.com,Décor,2,94.73,0.0,Paid Search,ZZ,
ORD-008602,2024-10-05,,guest@lumenmail.com,Lighting,3,54.53,0.1,Social,US,
ORD-008162,2024-11-08,CUST-00669,cust-00669@lumenmail.com,Décor,5,185.93,0.05,Email,UK,
ORD-006487,2023-11-04,CUST-01749,cust-01749@lumenmail.com,Furniture,1,139.58,0.05,Social,US,control
ORD-002708,2024-04-07,CUST-00093,cust-00093@lumenmail.com,Décor,1,40.22,0.0,Paid Search,US,control
ORD-003751,2024-12-18,CUST-02076,cust-02076@lumenmail.com,Décor,1,27.0,0.15,Paid Search,US,
ORD-006510,2023-12-11,CUST-01441,cust-01441@lumenmail.com,Lighting,1,47.96,0.0,Social,CA,
ORD-009422,2024-08-20,CUST-01694,cust-01694@lumenmail.com,Furniture,1,13.69,0.0,Email,US,variant
ORD-007230,2023-07-03,CUST-02170,cust-02170@lumenmail.com,Outdoor,3,160.54,0.15,Email,UK,control
ORD-009205,2024-12-22,CUST-01997,cust-01997@lumenmail.com,Accessories,1,147.98,0.0,Paid Search,US,
ORD-001681,2024-09-17,CUST-01915,cust-01915@lumenmail.com,Décor,1,37.3,0.05,Email,UK,
ORD-009359,2024-07-17,CUST-00872,cust-00872@lumenmail.com,Outdoor,1,377.27,0.1,Organic,US,control
ORD-000365,19/04/2024,CUST-00870,cust-00870@lumenmail.com,Furniture,2,10.9,0.0,Organic,US,
ORD-004355,20/08/2024,,guest@lumenmail.com,Outdoor,3,52.56,0.15,Social,US,control
ORD-004373,2024-07-30,CUST-02723,cust-02723@lumenmail.com,Furniture,-7,672.1,0.05,Email,US,control
ORD-007966,2024-06-21,CUST-02742,cust-02742@lumenmail.com,Outdoor,5,30.33,0.0,Social,US,
ORD-008093,2023-12-31,CUST-01553,cust-01553@lumenmail.com,Accessories,1,323.4,0.0,Organic,UK,control
ORD-006602,2024-11-09,CUST-01782,cust-01782@lumenmail.com,Lighting,2,452.13,0.0,Organic,US,
ORD-003466,2024-02-25,CUST-00222,cust-00222@lumenmail.com,Lighting,1,32.95,0.25,Paid Search,US,
ORD-002258,12/03/2024,CUST-01790,cust-01790@lumenmail.com,Furniture,3,37.89,0.2,Email,US,variant
ORD-007359,2024-04-17,CUST-02071,cust-02071@lumenmail.com,Outdoor,2,66.37,0.1,Email,UK,
ORD-003847,2023-07-06,CUST-01049,cust-01049@lumenmail.com,Lighting,2,200.03,0.1,Organic,US,variant
ORD-008060,2023-10-09,CUST-00931,cust-00931@lumenmail.com,Lighting,2,193.41,0.0,Organic,US,variant
ORD-005493,2024-12-20,CUST-01363,cust-01363@lumenmail.com,Lighting,1,28.74,0.1,Organic,US,
ORD-007387,2024-03-19,CUST-01494,cust-01494@lumenmail.com,Outdoor,2,25.53,0.05,Paid Search,AU,control
ORD-001812,05/05/2024,CUST-01680,cust-01680@lumenmail.com,Lighting,7,33.94,0.0,Paid Search,US,variant
ORD-002616,2024-12-10,CUST-00023,cust-00023@lumenmail.com,Décor,1,155.69,0.1,Organic,CA,variant
ORD-007433,2024-04-30,CUST-01133,cust-01133@lumenmail.com,Décor,1,96.26,0.05,Email,US,
ORD-001895,2023-08-19,CUST-02465,cust-02465@lumenmail.com,Décor,4,47.54,0.05,Organic,US,
ORD-003537,10/11/2023,CUST-00837,cust-00837@lumenmail.com,Accessories,3,27.3,0.2,Email,UK,
ORD-004932,2024-12-23,CUST-00810,cust-00810@lumenmail.com,Lighting,1,164.13,0.0,Social,ZZ,
ORD-008146,2024-04-28,CUST-01904,cust-01904@lumenmail.com,Lighting,1,191.54,0.0,Organic,UK,control
ORD-002757,2024-07-26,CUST-00533,cust-00533@lumenmail.com,Lighting,3,13.81,0.05,Organic,US,
ORD-006598,01/10/2024,CUST-00277,cust-00277@lumenmail.com,Lighting,2,57.36,0.0,Paid Search,US,control
ORD-005410,2024-06-02,CUST-00975,cust-00975@lumenmail.com,Décor,1,43.32,0.0,Paid Search,US,variant
ORD-000928,2024-03-07,CUST-02836,cust-02836@lumenmail.com,Furniture,1,28.67,0.15,Paid Search,AU,
ORD-002932,2024-09-09,CUST-02374,cust-02374@lumenmail.com,Décor,1,248.34,0.0,Organic,US,
ORD-003601,2023-06-04,CUST-01438,cust-01438@lumenmail.com,Lighting,1,178.44,0.0,Email,UK,
ORD-006502,2024-11-13,CUST-00369,cust-00369@lumenmail.com,Furniture,3,216.26,0.0,Paid Search,US,
ORD-005893,2023-11-14,CUST-01390,cust-01390@lumenmail.com,Furniture,3,62.85,0.0,Paid Search,US,
ORD-003938,2024-07-26,CUST-02297,cust-02297@lumenmail.com,Accessories,3,29.26,0.0,Organic,US,control
ORD-006228,2024-02-08,CUST-01040,cust-01040@lumenmail.com,Furniture,2,76.07,0.0,Email,UK,variant
ORD-006167,2024-08-13,CUST-01971,cust-01971@lumenmail.com,Outdoor,1,49.46,0.0,Email,US,variant
ORD-002189,2024-01-25,CUST-01276,cust-01276@lumenmail.com,Lighting,2,31.81,0.0,,CA,variant
ORD-003887,07/07/2023,CUST-02705,cust-02705@lumenmail.com,Lighting,2,134.8,0.2,Organic,US,
ORD-008734,2024-11-04,CUST-01583,cust-01583@lumenmail.com,Décor,1,54.82,0.05,Email,US,
ORD-008565,2024-12-10,CUST-01812,cust-01812@lumenmail.com,Lighting,2,472.76,0.0,Organic,US,control
ORD-007382,2023-07-30,CUST-01514,cust-01514@lumenmail.com,Décor,1,92.89,0.1,Paid Search,US,
ORD-007531,04/09/2024,CUST-01490,cust-01490@lumenmail.com,Décor,1,45.64,0.05,Social,US,variant
ORD-007391,2023-09-03,CUST-00626,cust-00626@lumenmail.com,Lighting,1,29.71,0.15,Email,US,control
ORD-005958,2024-03-18,CUST-00310,cust-00310@lumenmail.com,Lighting,3,141.87,0.05,Email,AU,variant
ORD-001946,17/04/2024,CUST-00251,cust-00251@lumenmail.com,Lighting,1,198.41,0.0,Organic,US,
ORD-004384,2023-11-26,,guest@lumenmail.com,Décor,2,8.69,0.0,Paid Search,CA,
ORD-007289,2024-10-10,CUST-01091,cust-01091@lumenmail.com,Lighting,2,143.36,0.1,Email,CA,control
ORD-003461,2024-07-23,CUST-00934,cust-00934@lumenmail.com,Lighting,2,27.96,0.0,Paid Search,US,control
ORD-004399,2023-10-09,,guest@lumenmail.com,Accessories,1,145.33,0.1,Paid Search,AU,
ORD-005439,2024-02-20,CUST-01216,cust-01216@lumenmail.com,Lighting,-2,200.94,0.05,Paid Search,US,variant
ORD-001541,2024-04-09,CUST-00841,cust-00841@lumenmail.com,Lighting,2,20.54,0.0,Paid Search,AU,control
ORD-002195,10/01/2024,CUST-00600,cust-00600@lumenmail.com,Lighting,1,278.68,0.0,Paid Search,CA,variant
ORD-009018,2024-07-30,CUST-00308,cust-00308@lumenmail.com,Lighting,4,114.88,0.05,Paid Search,US,variant
ORD-007949,2024-10-21,CUST-02781,cust-02781@lumenmail.com,Lighting,1,511.34,0.0,Social,UK,control
ORD-000420,2024-08-19,CUST-00182,cust-00182@lumenmail.com,Lighting,2,38.01,0.05,Email,US,variant
ORD-005781,2024-08-30,CUST-02313,cust-02313@lumenmail.com,Outdoor,3,155.56,0.0,Email,US,control
ORD-001492,08/11/2023,CUST-00394,cust-00394@lumenmail.com,Lighting,7,135.18,0.0,Email,US,
ORD-004861,2023-08-13,CUST-02887,cust-02887@lumenmail.com,Lighting,1,91.35,0.1,Paid Search,CA,control
ORD-007245,22/07/2023,CUST-00792,cust-00792@lumenmail.com,Lighting,1,95.61,0.0,Email,US,variant
ORD-008016,2023-07-19,CUST-00135,cust-00135@lumenmail.com,Décor,2,59.85,0.0,Paid Search,US,
ORD-006494,2023-08-20,CUST-02315,cust-02315@lumenmail.com,Accessories,1,9.66,0.0,Email,US,
ORD-000558,2024-08-21,CUST-01689,cust-01689@lumenmail.com,Furniture,1,11.17,0.0,Email,US,
ORD-007411,2024-03-16,CUST-02948,cust-02948@lumenmail.com,Décor,2,21.32,0.15,Email,CA,
ORD-005790,2023-06-20,CUST-00500,cust-00500@lumenmail.com,Lighting,1,43.55,0.05,Paid Search,US,control
ORD-004140,2023-09-02,CUST-01018,cust-01018@lumenmail.com,Lighting,1,59.46,0.0,Email,US,control
ORD-006756,2024-10-19,CUST-02138,cust-02138@lumenmail.com,Lighting,2,469.07,0.2,Email,US,
ORD-008559,2024-04-01,CUST-00100,cust-00100@lumenmail.com,Décor,1,85.38,0.2,Paid Search,US,control
ORD-003335,2024-01-28,CUST-02638,cust-02638@lumenmail.com,Lighting,1,203.12,0.1,Paid Search,US,variant
ORD-004622,30/01/2024,CUST-00125,cust-00125@lumenmail.com,Lighting,7,11.4,0.15,Social,US,variant
ORD-006069,2024-04-20,CUST-02259,cust-02259@lumenmail.com,Accessories,1,15.91,0.1,Organic,US,variant
ORD-005563,2023-11-11,,guest@lumenmail.com,Furniture,2,573.22,0.05,Paid Search,US,variant
ORD-009065,2023-07-16,CUST-00445,cust-00445@lumenmail.com,Lighting,1,199.15,0.0,Paid Search,CA,
ORD-008957,27/07/2023,CUST-00364,cust-00364@lumenmail.com,Lighting,2,192.01,0.1,Email,US,variant
ORD-002850,09/07/2023,,guest@lumenmail.com,Lighting,1,354.31,0.05,Organic,ZZ,control
ORD-002122,2024-09-14,CUST-02043,cust-02043@lumenmail.com,Furniture,1,178.2,0.0,Organic,US,variant
ORD-002591,2024-05-22,CUST-02851,cust-02851@lumenmail.com,Furniture,3,32.71,0.0,Email,US,variant
ORD-003905,2023-09-24,CUST-00398,cust-00398@lumenmail.com,Décor,2,183.33,0.05,Paid Search,US,control
ORD-009059,2023-12-27,CUST-00336,cust-00336@lumenmail.com,Accessories,1,323.31,0.2,Social,AU,
ORD-005503,2024-06-04,CUST-01076,cust-01076@lumenmail.com,Furniture,1,184.89,0.05,Organic,UK,control
ORD-000993,2024-05-19,,guest@lumenmail.com,Outdoor,1,364.08,0.0,Paid Search,US,variant
ORD-004902,2024-12-04,CUST-02954,cust-02954@lumenmail.com,Furniture,1,132.53,0.1,Organic,CA,control
ORD-005924,2023-10-04,CUST-00855,cust-00855@lumenmail.com,Outdoor,2,565.07,0.15,Paid Search,US,
ORD-007992,2024-10-24,CUST-01206,cust-01206@lumenmail.com,Lighting,3,60.43,0.05,Paid Search,US,variant
ORD-004889,04/08/2024,CUST-00720,cust-00720@lumenmail.com,Lighting,4,333.03,0.15,Email,US,control
ORD-003050,2024-10-25,CUST-01592,cust-01592@lumenmail.com,Outdoor,1,333.14,0.0,Social,US,variant
ORD-001995,28/11/2023,CUST-00951,cust-00951@lumenmail.com,Décor,1,178.52,0.05,Organic,US,variant
ORD-008462,2024-05-11,CUST-00128,cust-00128@lumenmail.com,Furniture,1,38.9,0.05,Social,US,variant
ORD-002938,2023-11-22,CUST-01476,cust-01476@lumenmail.com,Lighting,1,15.0,0.2,Social,US,
ORD-002151,2024-02-10,CUST-00962,cust-00962@lumenmail.com,Furniture,1,28.64,0.0,,CA,variant
ORD-007881,2023-11-09,CUST-01429,cust-01429@lumenmail.com,Décor,2,309.45,0.1,Email,CA,
ORD-000174,2024-12-02,CUST-00784,cust-00784@lumenmail.com,Lighting,4,334.24,0.0,Email,US,control
ORD-005037,2024-02-15,CUST-02079,cust-02079@lumenmail.com,Accessories,1,137.91,0.0,Social,AU,
ORD-003358,2023-07-01,,guest@lumenmail.com,Lighting,1,34.8,0.25,Paid Search,US,variant
ORD-006064,2024-10-02,CUST-02393,cust-02393@lumenmail.com,Lighting,1,87.59,0.0,Organic,US,variant
ORD-004672,2024-06-15,CUST-02568,cust-02568@lumenmail.com,Furniture,2,50.61,0.0,Social,UK,
ORD-006731,05/05/2024,CUST-00762,cust-00762@lumenmail.com,Lighting,1,191.39,0.0,Organic,CA,
ORD-009499,2024-12-11,CUST-00695,cust-00695@lumenmail.com,Lighting,2,300.39,0.0,Paid Search,US,
ORD-001120,2024-01-04,CUST-02127,cust-02127@lumenmail.com,Furniture,1,81.18,0.15,Organic,US,control
ORD-005631,2024-08-23,CUST-02284,cust-02284@lumenmail.com,Lighting,2,784.43,0.0,Social,US,control
ORD-005270,2024-02-26,CUST-01549,cust-01549@lumenmail.com,Lighting,3,255.68,0.0,Social,UK,variant
ORD-008272,2023-08-31,CUST-02772,cust-02772@lumenmail.com,Lighting,1,257.98,0.0,Organic,US,control
ORD-002415,2024-08-08,CUST-01894,cust-01894@lumenmail.com,Lighting,7,68.57,0.05,Email,US,
ORD-004743,2024-01-19,CUST-02652,cust-02652@lumenmail.com,Outdoor,1,193.39,0.0,Email,CA,control
ORD-007036,2024-05-14,CUST-02493,cust-02493@lumenmail.com,Lighting,2,158.74,0.05,Social,US,control
ORD-003680,2024-06-30,CUST-01819,cust-01819@lumenmail.com,Lighting,2,48.4,0.0,Paid Search,ZZ,
ORD-001712,13/06/2024,CUST-01442,cust-01442@lumenmail.com,Outdoor,3,19.21,0.0,Email,US,
ORD-004268,03/12/2023,CUST-02757,cust-02757@lumenmail.com,Accessories,3,99.73,0.1,Email,US,control
ORD-008544,28/10/2023,CUST-01913,cust-01913@lumenmail.com,Accessories,2,747.62,0.0,Social,AU,control
ORD-004888,2023-08-13,CUST-02916,cust-02916@lumenmail.com,Lighting,1,228.73,0.1,Paid Search,US,
ORD-009413,13/08/2024,CUST-02638,cust-02638@lumenmail.com,Furniture,1,92.56,0.1,Paid Search,US,
ORD-008408,2023-10-28,CUST-02675,cust-02675@lumenmail.com,Accessories,1,33.09,0.25,,US,
ORD-004605,2023-11-08,CUST-01149,cust-01149@lumenmail.com,Lighting,1,18.21,0.05,Organic,AU,control
ORD-001064,2024-09-26,CUST-02147,cust-02147@lumenmail.com,Accessories,1,73.51,0.0,Paid Search,UK,
ORD-002337,2023-11-23,CUST-01468,cust-01468@lumenmail.com,Accessories,1,222.84,0.1,Email,US,
ORD-000113,2024-12-09,CUST-02708,cust-02708@lumenmail.com,Outdoor,3,35.27,0.0,,US,variant
ORD-001431,2023-09-13,CUST-00518,cust-00518@lumenmail.com,Décor,2,764.26,0.0,Email,US,control
ORD-006651,2023-06-05,CUST-01578,cust-01578@lumenmail.com,Furniture,2,537.62,0.15,,US,variant
ORD-009279,2023-11-07,CUST-00794,cust-00794@lumenmail.com,Lighting,1,29.88,0.05,Email,US,control
ORD-001448,2023-10-19,CUST-02290,cust-02290@lumenmail.com,Décor,2,198.42,0.0,Paid Search,CA,
ORD-006136,2024-05-07,CUST-01868,cust-01868@lumenmail.com,Outdoor,3,338.15,0.0,Paid Search,US,control
ORD-000458,2024-03-03,CUST-02743,cust-02743@lumenmail.com,Décor,1,24.99,0.1,Email,US,
ORD-007976,2023-08-11,CUST-00644,cust-00644@lumenmail.com,Lighting,1,251.22,0.0,Email,UK,variant
ORD-006257,2024-04-06,,guest@lumenmail.com,Lighting,1,64.85,0.0,Paid Search,US,control
ORD-004035,2024-05-06,CUST-02036,cust-02036@lumenmail.com,Lighting,2,5.77,0.05,Social,US,variant
ORD-001090,2024-08-19,CUST-01659,cust-01659@lumenmail.com,Lighting,2,149.12,0.0,Email,US,control
ORD-009585,2023-09-10,CUST-01728,cust-01728@lumenmail.com,Outdoor,6,145.16,0.0,Paid Search,UK,
ORD-008104,2024-03-26,,guest@lumenmail.com,Outdoor,1,32.46,0.0,Email,US,
ORD-002134,2024-05-22,CUST-02842,cust-02842@lumenmail.com,Lighting,4,42.19,0.2,Paid Search,US,variant
ORD-002011,2024-10-13,CUST-02396,cust-02396@lumenmail.com,Outdoor,2,32.1,0.1,Social,US,variant
ORD-001927,2024-08-18,CUST-01381,cust-01381@lumenmail.com,Décor,2,8.24,0.0,Organic,ZZ,
ORD-006351,2023-10-14,CUST-00687,cust-00687@lumenmail.com,Lighting,1,26.63,0.15,,UK,control
ORD-009521,2024-11-29,CUST-02708,cust-02708@lumenmail.com,Lighting,1,195.44,0.0,Organic,US,variant
ORD-001805,2024-09-14,CUST-00894,cust-00894@lumenmail.com,Furniture,3,243.54,0.2,,US,control
ORD-002580,2024-02-22,CUST-02946,cust-02946@lumenmail.com,Lighting,1,30.53,0.0,Paid Search,AU,variant
ORD-001543,2024-02-20,CUST-01077,cust-01077@lumenmail.com,Lighting,2,704.3,0.1,Social,US,control
ORD-008242,2023-10-23,CUST-01491,cust-01491@lumenmail.com,Furniture,1,148.69,0.1,Paid Search,CA,control
ORD-009439,2024-06-09,CUST-00379,cust-00379@lumenmail.com,Outdoor,1,88.89,0.25,Paid Search,US,variant
ORD-005330,16/10/2024,CUST-01198,cust-01198@lumenmail.com,Accessories,3,92.89,0.0,Organic,UK,variant
ORD-004503,2023-09-30,,guest@lumenmail.com,Décor,5,175.73,0.05,Paid Search,US,control
