order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group
ORD-002204,2023-11-30,CUST-02193,cust-02193@lumenmail.com,Décor,2,38.96,0.0,Social,US,control
ORD-005671,2024-07-04,CUST-02195,cust-02195@lumenmail.com,Accessories,3,9.57,0.05,Email,US,control
ORD-007628,2024-01-06,CUST-01417,cust-01417@lumenmail.com,Décor,2,83.58,0.1,Organic,AU,variant
ORD-007927,2023-10-02,CUST-00449,cust-00449@lumenmail.com,Lighting,2,23.15,0.0,Social,AU,
ORD-008979,2024-04-18,CUST-01270,cust-01270@lumenmail.com,Décor,1,9.6,0.0,Paid Search,UK,control
ORD-000081,2023-07-27,CUST-00648,cust-00648@lumenmail.com,Décor,3,120.3,0.0,Paid Search,UK,
ORD-004461,2024-10-20,CUST-00975,cust-00975@lumenmail.com,Furniture,1,77.24,0.15,Paid Search,US,
ORD-002973,2024-09-22,CUST-02892,cust-02892@lumenmail.com,Lighting,4,37.44,0.05,Social,UK,
ORD-004096,2024-09-14,CUST-01397,cust-01397@lumenmail.com,Accessories,2,161.64,0.0,Paid Search,UK,control
ORD-006554,2024-07-12,CUST-00643,cust-00643@lumenmail.com,Décor,5,40.26,0.15,Social,US,
ORD-000507,2023-10-25,CUST-01577,cust-01577@lumenmail.com,Lighting,1,306.57,0.1,Paid Search,US,variant
ORD-004874,2024-02-03,CUST-00010,cust-00010@lumenmail.com,Outdoor,4,0.0,0.05,Organic,US,
ORD-009414,2024-03-26,CUST-00545,cust-00545@lumenmail.com,Décor,1,332.79,0.05,Paid Search,CA,
ORD-006760,2024-09-05,CUST-02617,cust-02617@lumenmail.com,Décor,7,151.66,0.0,Organic,US,
ORD-003951,2024-11-26,CUST-02084,cust-02084@lumenmail.com,Furniture,2,11.4,0.05,Paid Search,UK,
ORD-008758,2023-11-20,CUST-01549,cust-01549@lumenmail.com,Outdoor,2,36.01,0.0,Organic,US,variant
ORD-002247,2023-07-15,CUST-00144,cust-00144@lumenmail.com,Lighting,1,297.6,0.0,Paid Search,US,control
ORD-001687,2024-01-14,CUST-00222,cust-00222@lumenmail.com,Lighting,2,44.4,0.05,Paid Search,US,variant
ORD-003336,2024-11-11,CUST-00853,cust-00853@lumenmail.com,Lighting,1,57.1,0.05,Paid Search,US,
ORD-001011,2023-12-22,CUST-02395,cust-02395@lumenmail.com,Lighting,5,40.22,0.0,Organic,US,
ORD-004566,2024-03-22,CUST-00550,cust-00550@lumenmail.com,Décor,2,82.89,0.05,Organic,UK,
ORD-000313,2023-12-19,CUST-00192,cust-00192@lumenmail.com,Lighting,1,55.36,0.2,Organic,US,
ORD-001518,2023-10-24,CUST-00110,cust-00110@lumenmail.com,Lighting,1,332.76,0.0,Paid Search,UK,variant
ORD-007437,2023-11-27,CUST-01293,cust-01293@lumenmail.com,Furniture,1,185.17,0.15,Email,US,control
ORD-009543,2023-08-27,,guest@lumenmail.com,Décor,2,179.38,0.0,Paid Search,UK,
ORD-001212,2024-05-01,CUST-01584,cust-01584@lumenmail.com,Décor,2,331.34,0.05,Organic,CA,control
ORD-006010,2024-04-29,,guest@lumenmail.com,Lighting,4,155.68,0.2,Email,US,
ORD-009342,2024-10-05,CUST-02877,cust-02877@lumenmail.com,Outdoor,3,297.8,0.0,Organic,UK,variant
ORD-000768,2024-01-22,CUST-01373,cust-01373@lumenmail.com,Outdoor,1,119.67,0.15,Paid Search,UK,control
ORD-003941,2024-10-07,CUST-01734,cust-01734@lumenmail.com,Furniture,1,45.71,0.2,Paid Search,CA,
ORD-002758,2024-01-02,CUST-02925,cust-02925@lumenmail.com,Accessories,2,11.67,0.0,Paid Search,US,
ORD-008364,2023-09-09,CUST-02319,cust-02319@lumenmail.com,Lighting,5,26.89,0.15,Paid Search,US,variant
ORD-009048,2023-08-10,,guest@lumenmail.com,Décor,1,189.04,0.0,Email,US,
ORD-000480,22/03/2024,CUST-01656,cust-01656@lumenmail.com,Lighting,1,89.87,0.05,Social,CA,
ORD-004676,2024-02-22,CUST-00451,cust-00451@lumenmail.com,Décor,2,5.58,0.15,Organic,US,
ORD-003879,05/06/2023,CUST-02795,cust-02795@lumenmail.com,Décor,2,20.19,0.0,Paid Search,US,variant
ORD-008462,2023-06-26,CUST-01813,cust-01813@lumenmail.com,Outdoor,3,12.98,0.05,Organic,US,variant
ORD-002073,27/10/2023,CUST-02858,cust-02858@lumenmail.com,Lighting,3,80.09,0.05,Organic,US,
ORD-001466,2024-04-16,,guest@lumenmail.com,Décor,2,215.07,0.0,Paid Search,US,control
ORD-007462,2023-11-10,,guest@lumenmail.com,Lighting,1,127.43,0.0,Paid Search,US,
ORD-004118,2024-05-14,CUST-02249,cust-02249@lumenmail.com,Accessories,3,48.37,0.0,,US,variant
ORD-008942,2023-06-14,CUST-01031,cust-01031@lumenmail.com,Décor,1,294.36,0.2,Email,US,control
ORD-000732,2024-02-27,CUST-02372,cust-02372@lumenmail.com,Outdoor,3,563.86,0.0,Social,UK,variant
ORD-000919,2024-04-12,CUST-01020,cust-01020@lumenmail.com,Accessories,1,243.9,0.15,Organic,CA,
ORD-001538,2023-10-23,CUST-01990,cust-01990@lumenmail.com,Décor,2,31.67,0.15,Organic,CA,control
ORD-008263,21/04/2024,CUST-00039,cust-00039@lumenmail.com,Lighting,2,19.92,0.05,Paid Search,CA,
ORD-003087,2023-09-02,CUST-00442,cust-00442@lumenmail.com,Lighting,2,44.04,0.1,Paid Search,UK,
ORD-000990,17/06/2023,CUST-02030,cust-02030@lumenmail.com,Lighting,-4,25.59,0.0,,US,variant
ORD-002342,2024-11-24,CUST-02590,cust-02590@lumenmail.com,Furniture,1,129.88,0.0,,UK,
ORD-000547,30/11/2023,CUST-00642,cust-00642@lumenmail.com,Furniture,2,5.47,0.05,Paid Search,US,
ORD-004634,2024-05-16,CUST-02940,cust-02940@lumenmail.com,Décor,2,64.03,0.05,Paid Search,US,
ORD-002639,2023-09-28,CUST-01550,cust-01550@lumenmail.com,Furniture,1,58.15,0.1,Organic,US,control
ORD-002958,2023-06-15,CUST-01555,cust-01555@lumenmail.com,Lighting,2,187.43,0.0,Organic,US,variant
ORD-003785,2023-08-15,CUST-02691,cust-02691@lumenmail.com,Lighting,2,441.24,0.0,Organic,US,
ORD-001354,2024-04-26,CUST-02440,cust-02440@lumenmail.com,Lighting,1,728.35,0.1,Social,US,control
ORD-008408,2024-06-21,CUST-01001,cust-01001@lumenmail.com,Lighting,2,20.14,0.0,Paid Search,US,control
ORD-003991,2023-12-17,CUST-02089,cust-02089@lumenmail.com,Lighting,3,13.59,0.0,Social,CA,variant
ORD-003277,2023-08-05,CUST-02209,cust-02209@lumenmail.com,Lighting,2,195.98,0.0,Email,US,
ORD-000320,2024-11-17,CUST-02460,cust-02460@lumenmail.com,Outdoor,3,106.79,0.05,Paid Search,UK,control
ORD-002842,17/12/2023,CUST-00404,cust-00404@lumenmail.com,Accessories,1,156.19,0.15,Email,CA,control
ORD-005137,2024-08-01,CUST-01348,cust-01348@lumenmail.com,Lighting,1,135.22,0.1,Email,CA,variant
ORD-006365,14/09/2024,CUST-02720,cust-02720@lumenmail.com,Décor,1,116.55,0.15,Paid Search,US,
ORD-005166,08/08/2024,CUST-02530,cust-02530@lumenmail.com,Décor,1,265.47,0.05,Social,AU,
ORD-003293,23/11/2023,,guest@lumenmail.com,Lighting,2,20.37,0.05,Paid Search,US,control
ORD-000310,02/08/2023,CUST-01867,cust-01867@lumenmail.com,Décor,2,25.87,0.0,Paid Search,ZZ,variant
ORD-009037,2023-06-19,CUST-00275,cust-00275@lumenmail.com,Accessories,5,46.91,0.05,Paid Search,UK,
ORD-002128,2024-04-27,CUST-02038,cust-02038@lumenmail.com,Outdoor,6,164.86,0.05,Paid Search,US,control
ORD-007761,01/11/2024,CUST-01405,cust-01405@lumenmail.com,Furniture,3,26.51,0.1,Paid Search,CA,
ORD-003159,2024-08-11,CUST-02264,cust-02264@lumenmail.com,Décor,2,773.11,0.1,Organic,US,variant
ORD-000099,2024-11-19,CUST-00622,cust-00622@lumenmail.com,Lighting,1,71.87,0.15,Email,US,variant
ORD-000570,2024-07-05,CUST-01061,cust-01061@lumenmail.com,Lighting,1,24.59,0.0,Email,US,variant
ORD-008818,13/12/2023,CUST-01661,cust-01661@lumenmail.com,Outdoor,2,29.1,0.05,Paid Search,US,control
ORD-007611,2024-12-20,CUST-01747,cust-01747@lumenmail.com,Furniture,1,149.41,0.0,Email,US,control
ORD-009062,2023-07-24,CUST-01208,cust-01208@lumenmail.com,Décor,1,46.28,0.1,Email,US,
ORD-009357,2024-04-24,CUST-02044,cust-02044@lumenmail.com,Lighting,3,150.63,0.1,Email,US,variant
ORD-001993,2024-05-10,,guest@lumenmail.com,Accessories,3,391.93,0.0,Email,US,control
ORD-000911,2024-03-24,CUST-00845,cust-00845@lumenmail.com,Lighting,1,27.34,0.05,Organic,US,control
ORD-004658,2023-08-09,CUST-00100,cust-00100@lumenmail.com,Décor,1,91.98,0.0,Email,US,control
ORD-004220,2024-05-24,,guest@lumenmail.com,Lighting,1,152.27,0.0,Email,CA,variant
ORD-002967,2024-07-12,CUST-00708,cust-00708@lumenmail.com,Outdoor,2,29.79,0.0,Paid Search,UK,control
ORD-002497,2024-05-15,CUST-01864,cust-01864@lumenmail.com,Décor,1,44.35,0.05,Organic,CA,control
ORD-003521,04/04/2024,CUST-01102,cust-01102@lumenmail.com,Furniture,3,313.28,0.0,Paid Search,UK,variant
ORD-004769,2023-12-19,CUST-02322,cust-02322@lumenmail.com,Outdoor,1,87.24,0.0,Email,US,control
ORD-006623,27/04/2024,CUST-01047,cust-01047@lumenmail.com,Lighting,2,75.65,0.05,Email,US,control
ORD-004381,2024-07-07,CUST-01336,cust-01336@lumenmail.com,Furniture,1,94.92,0.0,Email,US,control
ORD-001399,2024-07-17,CUST-02735,cust-02735@lumenmail.com,Décor,6,8.9,0.0,Social,AU,
ORD-001460,24/11/2023,CUST-02061,cust-02061@lumenmail.com,Lighting,3,370.3,0.0,Social,US,control
ORD-007894,2024-12-08,,guest@lumenmail.com,Outdoor,2,16.47,0.05,Organic,US,variant
ORD-009119,2023-08-24,CUST-00833,cust-00833@lumenmail.com,Lighting,5,90.72,0.0,Email,US,variant
ORD-008719,2023-10-20,CUST-00805,cust-00805@lumenmail.com,Lighting,-4,221.56,0.0,Email,UK,control
ORD-002530,2024-05-19,CUST-00265,cust-00265@lumenmail.com,Décor,1,197.02,0.15,Organic,US,
ORD-002480,13/01/2024,CUST-02939,cust-02939@lumenmail.com,Furniture,3,261.54,0.0,Paid Search,US,variant
ORD-008581,2024-08-13,CUST-01570,cust-01570@lumenmail.com,Outdoor,4,44.87,0.05,Email,US,
ORD-004273,2024-02-05,CUST-00166,cust-00166@lumenmail.com,Outdoor,2,42.19,0.2,Organic,US,
ORD-001253,2024-07-09,CUST-01215,cust-01215@lumenmail.com,Décor,4,61.67,0.0,Paid Search,AU,variant
ORD-005575,2023-10-05,CUST-02735,cust-02735@lumenmail.com,Furniture,2,68.75,0.0,Email,CA,
ORD-006506,2024-03-25,CUST-01882,cust-01882@lumenmail.com,Accessories,1,11.17,0.0,Paid Search,US,variant
ORD-006737,2024-06-29,CUST-01531,cust-01531@lumenmail.com,Décor,3,122.86,0.0,Paid Search,CA,variant
ORD-001536,2024-06-04,CUST-00348,cust-00348@lumenmail.com,Lighting,1,43.18,0.05,Organic,US,control
ORD-009059,2023-11-26,CUST-01531,cust-01531@lumenmail.com,Décor,4,9.61,0.0,Paid Search,US,
