order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group
ORD-001462,14/12/2024,CUST-00059,cust-00059@lumenmail.com,Lighting,1,73.19,0.0,Paid Search,US,
ORD-006869,22/02/2024,CUST-00125,cust-00125@lumenmail.com,Lighting,1,49.97,0.05,Email,US,variant
ORD-004683,2023-10-22,CUST-02001,cust-02001@lumenmail.com,Lighting,1,20.29,0.0,Social,US,variant
ORD-003098,2024-08-16,CUST-02497,cust-02497@lumenmail.com,Décor,2,108.4,0.0,Email,US,control
ORD-008914,2024-10-30,CUST-01952,cust-01952@lumenmail.com,Lighting,6,45.64,0.0,Paid Search,US,control
ORD-002127,2023-11-15,CUST-02875,cust-02875@lumenmail.com,Furniture,1,13.75,0.05,Email,US,control
ORD-008489,2024-10-31,CUST-01489,cust-01489@lumenmail.com,lighting,4,30.41,0.0,Paid Search,CA,control
ORD-001115,2023-10-14,CUST-02627,cust-02627@lumenmail.com,Lighting,1,79.23,5.0,Email,CA,control
ORD-005722,2023-07-04,CUST-02936,cust-02936@lumenmail.com,Furniture,1,311.1,0.0,Organic,UK,variant
ORD-006614,2024-09-15,,guest@lumenmail.com,Décor,2,46.75,0.05,Email,US,control
ORD-002697,2024-01-19,CUST-01716,cust-01716@lumenmail.com,Lighting,1,125.73,0.15,Email,US,
ORD-003664,2024-06-16,CUST-00857,cust-00857@lumenmail.com,Outdoor,2,11.6,5.0,Email,CA,
ORD-000357,2024-07-25,CUST-01940,cust-01940@lumenmail.com,Décor,1,49.53,0.0,,US,variant
ORD-003017,2024-03-06,CUST-02624,cust-02624@lumenmail.com,Furniture,6,131.93,0.1,Email,US,
ORD-005956,2023-08-20,,guest@lumenmail.com,Outdoor,2,43.42,0.05,Paid Search,US,
ORD-004340,2024-06-07,CUST-02826,cust-02826@lumenmail.com,Décor,1,26.44,20.0,Email,US,control
ORD-007194,2024-04-03,CUST-00531,cust-00531@lumenmail.com,Lighting,2,330.61,0.0,Paid Search,US,control
ORD-006280,14/11/2023,CUST-00015,cust-00015@lumenmail.com,Décor,2,156.27,0.05,Paid Search,US,variant
ORD-003618,2023-08-01,CUST-00500,cust-00500@lumenmail.com,Lighting,2,9.14,0.0,Email,US,variant
ORD-006493,2024-12-13,,guest@lumenmail.com,Furniture,1,71.06,0.2,Email,AU,control
ORD-005536,2024-10-08,CUST-01688,cust-01688@lumenmail.com,Décor,5,59.33,0.15,Social,UK,control
ORD-007133,2023-06-24,CUST-02736,cust-02736@lumenmail.com,Accessories,1,76.33,0.1,Organic,UK,variant
ORD-002507,2023-07-23,CUST-01660,cust-01660@lumenmail.com,Décor,2,143.06,0.2,Organic,CA,
ORD-002155,2024-03-16,,guest@lumenmail.com,Furniture,3,145.0,20.0,Organic,US,
ORD-007165,2024-03-17,CUST-02775,cust-02775@lumenmail.com,Lighting,2,206.58,0.0,Paid Search,US,
ORD-008278,2023-08-10,CUST-01169,cust-01169@lumenmail.com,Lighting,3,121.53,0.0,Email,US,control
ORD-002691,2023-06-25,CUST-00062,cust-00062@lumenmail.com,Accessories,2,133.92,0.05,Email,US,
ORD-007309,28/09/2023,CUST-00429,cust-00429@lumenmail.com,Accessories,4,518.75,0.0,Paid Search,UK,
ORD-001898,2023-11-17,CUST-02752,cust-02752@lumenmail.com,Lighting,1,45.48,0.1,Email,US,variant
ORD-008522,2024-09-24,,guest@lumenmail.com,Lighting,2,196.48,0.1,Paid Search,CA,
ORD-004318,2024-11-30,CUST-02675,cust-02675@lumenmail.com,Furniture,4,186.36,0.0,Organic,UK,control
ORD-006498,2024-05-03,CUST-00058,cust-00058@lumenmail.com,Décor,1,104.94,0.0,Paid Search,CA,variant
ORD-002975,2024-09-17,CUST-01967,cust-01967@lumenmail.com,Lighting,1,95.73,0.1,,CA,
ORD-008181,21/06/2023,CUST-02776,cust-02776@lumenmail.com,Lighting,2,26.41,0.2,Paid Search,CA,control
ORD-003191,2024-02-24,CUST-00337,cust-00337@lumenmail.com,Furniture,2,110.27,0.15,Social,CA,
ORD-003448,2024-04-07,CUST-02114,cust-02114@lumenmail.com,Lighting,-3,99.86,0.05,Social,US,control
ORD-007525,2024-09-14,CUST-01357,cust-01357@lumenmail.com,Accessories,2,266.95,0.0,Organic,US,variant
ORD-005352,2023-06-08,,guest@lumenmail.com,Lighting,1,11.29,0.2,Paid Search,US,
ORD-000127,2023-08-17,CUST-02337,cust-02337@lumenmail.com,Furniture,2,28.19,0.0,Email,US,
ORD-005951,2024-03-20,,guest@lumenmail.com,Accessories,3,139.36,0.05,Social,UK,variant
ORD-007604,2024-07-25,CUST-01644,cust-01644@lumenmail.com,Lighting,2,178.0,0.05,Organic,US,
ORD-004034,2024-03-13,CUST-00495,cust-00495@lumenmail.com,Outdoor,2,308.67,0.25,Email,US,variant
ORD-005406,2024-06-03,CUST-02793,cust-02793@lumenmail.com,Furniture,1,354.36,0.1,Email,UK,variant
ORD-004613,2023-12-14,CUST-01501,cust-01501@lumenmail.com,Outdoor,6,103.87,0.2,Organic,US,control
ORD-002676,29/10/2024,CUST-02936,cust-02936@lumenmail.com,Lighting,1,409.98,0.05,Paid Search,US,
ORD-006603,11/07/2023,CUST-01605,cust-01605@lumenmail.com,Furniture,1,49.05,0.0,,US,
ORD-008952,2024-01-14,CUST-00456,cust-00456@lumenmail.com,Décor,5,80.07,0.0,Paid Search,US,control
ORD-007460,2024-02-02,CUST-02706,cust-02706@lumenmail.com,Furniture,1,136.33,0.0,Paid Search,US,
ORD-004533,29/11/2024,CUST-01333,cust-01333@lumenmail.com,Furniture,2,33.99,0.0,Paid Search,US,variant
ORD-003489,2023-10-27,CUST-02246,cust-02246@lumenmail.com,Outdoor,2,240.14,0.0,Email,CA,control
ORD-009426,2024-09-13,CUST-01731,cust-01731@lumenmail.com,Furniture,3,31.76,0.0,Paid Search,US,control
ORD-007381,2024-12-30,CUST-01629,cust-01629@lumenmail.com,Décor,2,595.27,0.0,Organic,US,variant
ORD-004150,2024-01-07,CUST-00397,cust-00397@lumenmail.com,Décor,4,46.82,0.1,Paid Search,US,variant
ORD-001647,01/02/2024,CUST-01770,cust-01770@lumenmail.com,Décor,1,8.64,0.0,Paid Search,US,variant
ORD-004212,2024-07-25,CUST-00156,cust-00156@lumenmail.com,Furniture,2,26.95,0.0,Organic,CA,control
ORD-007793,2024-10-04,CUST-02671,cust-02671@lumenmail.com,Lighting,1,94.26,0.0,Social,US,
ORD-004175,2024-12-15,CUST-00389,cust-00389@lumenmail.com,Décor,7,63.49,25.0,Email,UK,variant
ORD-002468,2023-12-27,CUST-01284,cust-01284@lumenmail.com,Lighting,1,97.44,0.05,Social,US,variant
ORD-002203,2024-01-22,,guest@lumenmail.com,Furniture,7,63.47,0.25,Paid Search,US,control
ORD-000933,2024-08-12,CUST-00763,cust-00763@lumenmail.com,Furniture,2,92.99,0.2,Organic,UK,variant
ORD-008108,2024-02-09,CUST-00085,cust-00085@lumenmail.com,Décor,1,669.32,0.0,Organic,AU,control
ORD-009268,15/12/2024,,guest@lumenmail.com,Accessories,1,89.72,0.1,Email,US,variant
ORD-005335,2023-11-10,CUST-01066,cust-01066@lumenmail.com,Furniture,1,47.46,0.0,Paid Search,US,variant
ORD-003689,2024-05-26,CUST-00553,cust-00553@lumenmail.com,Lighting,2,146.19,0.2,Paid Search,US,variant
ORD-002194,2024-08-31,CUST-00630,cust-00630@lumenmail.com,Lighting,5,153.18,0.0,Paid Search,UK,variant
ORD-008229,2024-03-03,CUST-01109,cust-01109@lumenmail.com,Lighting,2,18.3,0.0,Paid Search,US,variant
ORD-006049,2023-06-24,CUST-00548,cust-00548@lumenmail.com,Lighting,1,770.55,0.0,Paid Search,US,
ORD-005998,22/06/2023,CUST-01861,cust-01861@lumenmail.com,Lighting,2,44.91,0.1,Email,CA,control
ORD-009211,2024-08-01,CUST-00637,cust-00637@lumenmail.com,Lighting,1,58.24,0.1,Email,US,variant
ORD-005178,2024-02-19,,guest@lumenmail.com,lighting,3,17.59,0.05,Social,UK,variant
ORD-008447,2024-06-28,CUST-00863,cust-00863@lumenmail.com,Accessories,1,392.73,0.05,Organic,UK,control
ORD-004755,2023-10-22,CUST-00550,cust-00550@lumenmail.com,Lighting,1,689.45,0.1,Social,CA,
ORD-008529,2023-08-25,CUST-00041,cust-00041@lumenmail.com,Lighting,4,528.52,0.0,Paid Search,UK,variant
ORD-002667,2024-04-05,,guest@lumenmail.com,Lighting,2,63.44,15.0,Email,US,control
ORD-001055,2023-12-16,CUST-00827,cust-00827@lumenmail.com,Furniture,1,0.0,0.0,Email,AU,variant
ORD-000765,,CUST-01443,cust-01443@lumenmail.com,Lighting,1,37.44,0.0,Organic,CA,variant
ORD-008892,2023-11-19,CUST-00419,cust-00419@lumenmail.com,Furniture,4,222.77,0.1,Paid Search,US,variant
ORD-005172,2023-10-13,CUST-00408,cust-00408@lumenmail.com,Lighting,2,111.19,0.05,Social,US,variant
ORD-006172,2023-09-16,CUST-00164,cust-00164@lumenmail.com,Lighting,1,708.44,0.2,Paid Search,UK,control
ORD-007621,2023-10-30,CUST-02320,cust-02320@lumenmail.com,Furniture,3,87.41,0.0,Organic,US,variant
ORD-001675,2023-09-03,CUST-00362,cust-00362@lumenmail.com,Lighting,1,67.73,0.25,Social,US,
ORD-007847,2023-07-04,CUST-02210,cust-02210@lumenmail.com,Furniture,1,23.45,0.2,Email,US,variant
ORD-000856,2023-12-04,CUST-00288,cust-00288@lumenmail.com,Furniture,1,139.5,0.05,Email,US,
ORD-000348,02/07/2024,CUST-01909,cust-01909@lumenmail.com,Lighting,4,120.54,0.05,Email,ZZ,control
ORD-007101,2023-08-25,CUST-02606,cust-02606@lumenmail.com,Lighting,1,595.67,0.15,Social,CA,
ORD-008967,2023-11-09,CUST-00407,cust-00407@lumenmail.com,Décor,1,307.4,0.0,Organic,US,
ORD-003008,2024-02-15,CUST-02329,cust-02329@lumenmail.com,Accessories,1,306.36,10.0,Organic,US,
ORD-008343,2024-01-27,CUST-02641,cust-02641@lumenmail.com,Outdoor,1,130.72,0.05,Email,US,control
ORD-005554,19/04/2024,CUST-00706,cust-00706@lumenmail.com,Décor,1,202.99,0.0,Organic,US,
ORD-005488,2024-11-24,CUST-00883,cust-00883@lumenmail.com,Décor,1,63.84,0.2,Email,UK,control
ORD-003726,2024-03-02,CUST-01054,cust-01054@lumenmail.com,Lighting,2,82.18,0.0,Organic,US,
ORD-009541,2023-07-01,CUST-01605,cust-01605@lumenmail.com,Décor,2,62.74,0.0,Paid Search,US,
ORD-006955,2023-09-07,CUST-02704,cust-02704@lumenmail.com,Lighting,2,191.13,0.15,Paid Search,CA,
ORD-006986,2024-04-30,CUST-00449,cust-00449@lumenmail.com,Outdoor,3,383.13,0.25,Paid Search,US,variant
ORD-006589,2024-11-19,CUST-01783,cust-01783@lumenmail.com,Furniture,2,42.99,0.0,Social,ZZ,variant
ORD-000382,03/05/2024,CUST-00324,cust-00324@lumenmail.com,Furniture,2,127.48,0.0,Organic,US,control
ORD-001828,2024-11-11,CUST-02932,cust-02932@lumenmail.com,Lighting,1,36.46,0.0,Paid Search,US,
ORD-003384,2024-02-11,,guest@lumenmail.com,Furniture,2,31.9,0.1,Social,UK,
ORD-002820,,CUST-02211,cust-02211@lumenmail.com,Lighting,1,29.15,0.1,Social,US,
ORD-004844,2024-08-06,CUST-00585,cust-00585@lumenmail.com,Lighting,1,272.95,0.25,Paid Search,ZZ,
ORD-007558,2024-09-05,CUST-02799,cust-02799@lumenmail.com,Outdoor,4,209.83,0.0,Organic,US,control
ORD-002466,2024-10-12,,guest@lumenmail.com,Lighting,1,161.17,0.2,Paid Search,US,
ORD-005269,2024-09-12,CUST-01555,cust-01555@lumenmail.com,Outdoor,6,458.64,0.0,Paid Search,UK,variant
ORD-001076,2023-06-10,CUST-01427,cust-01427@lumenmail.com,Décor,1,75.78,0.05,Email,CA,control
ORD-001820,2024-04-30,CUST-01394,cust-01394@lumenmail.com,Lightng,2,11.58,5.0,Organic,US,
ORD-004352,2024-10-19,CUST-01510,cust-01510@lumenmail.com,Décor,2,553.54,0.05,Paid Search,US,control
ORD-005394,2023-11-02,CUST-00334,cust-00334@lumenmail.com,Décor,2,39.38,0.1,Paid Search,US,
ORD-002040,2024-08-25,CUST-02362,cust-02362@lumenmail.com,Lighting,2,359.71,0.1,Organic,US,
ORD-004153,2024-04-28,CUST-02679,cust-02679@lumenmail.com,Décor,1,562.74,0.05,Social,US,variant
ORD-008740,2024-08-02,CUST-02722,cust-02722@lumenmail.com,Lighting,4,334.46,0.0,Social,US,variant
ORD-006221,2024-08-13,CUST-00320,cust-00320@lumenmail.com,Décor,4,272.44,0.05,Organic,US,variant
ORD-002565,22/01/2024,CUST-00926,cust-00926@lumenmail.com,Accessories,1,305.68,0.0,Email,US,
ORD-002755,,CUST-02966,cust-02966@lumenmail.com,Lighting,1,40.04,0.05,Paid Search,US,control
ORD-006586,30/01/2024,CUST-01119,cust-01119@lumenmail.com,Lighting,5,42.88,0.1,Organic,US,control
ORD-002561,2023-10-22,CUST-02589,cust-02589@lumenmail.com,Lighting,3,382.6,0.15,Paid Search,UK,control
ORD-001433,,CUST-00118,cust-00118@lumenmail.com,Décor,3,136.61,0.05,Email,US,control
ORD-005024,2024-06-27,CUST-02251,cust-02251@lumenmail.com,Accessories,2,20.57,0.05,Organic,AU,control
ORD-008392,08/11/2024,,guest@lumenmail.com,Décor,2,87.17,0.1,Email,US,variant
ORD-005158,2023-09-01,CUST-01183,cust-01183@lumenmail.com,Furniture,7,46.79,0.05,Organic,US,variant
ORD-002937,2023-07-15,CUST-01331,cust-01331@lumenmail.com,Décor,2,48.49,0.25,Paid Search,AU,control
ORD-008842,2024-08-08,CUST-02977,cust-02977@lumenmail.com,Outdoor,5,351.82,0.15,Paid Search,US,control
ORD-004864,09/09/2023,CUST-00063,cust-00063@lumenmail.com,Lighting,1,117.02,0.0,Email,US,variant
ORD-003759,2023-06-07,CUST-00506,cust-00506@lumenmail.com,Furniture,4,43.65,0.05,Email,US,
ORD-000302,22/09/2024,CUST-01943,cust-01943@lumenmail.com,Furniture,2,124.61,0.0,Email,US,
ORD-007409,2023-06-06,CUST-01307,cust-01307@lumenmail.com,Décor,3,66.53,0.1,Organic,AU,
ORD-000963,2024-10-03,CUST-02265,cust-02265@lumenmail.com,Décor,2,18.12,0.2,Organic,CA,control
ORD-004409,2023-12-24,CUST-02388,cust-02388@lumenmail.com,Lighting,4,773.44,0.15,Paid Search,UK,control
ORD-007909,2023-11-20,CUST-00662,cust-00662@lumenmail.com,Furniture,1,25.0,0.1,Organic,US,
ORD-008599,26/11/2023,CUST-01099,cust-01099@lumenmail.com,Décor,2,190.37,0.0,Paid Search,AU,variant
ORD-009286,2023-12-17,CUST-00056,cust-00056@lumenmail.com,Accessories,1,77.88,0.0,Organic,US,variant
ORD-001180,2024-06-12,CUST-01974,cust-01974@lumenmail.com,Lightng,3,369.68,0.05,Paid Search,AU,control
ORD-001623,2023-06-27,CUST-01463,cust-01463@lumenmail.com,Décor,3,21.79,0.1,Social,US,variant
ORD-004457,2024-08-15,CUST-00330,cust-00330@lumenmail.com,Décor,2,686.05,0.0,Email,US,control
ORD-008434,14/11/2023,CUST-02437,cust-02437@lumenmail.com,Lighting,2,145.42,0.0,Paid Search,US,
ORD-001288,2024-07-17,CUST-02696,cust-02696@lumenmail.com,Lighting,1,505.58,0.05,Organic,US,control
ORD-007189,2023-09-30,,guest@lumenmail.com,Outdoor,1,79.09,0.0,Social,CA,
ORD-008589,20/05/2024,CUST-00481,cust-00481@lumenmail.com,Lighting,2,100.58,20.0,Email,UK,
ORD-004952,2024-03-24,CUST-02856,cust-02856@lumenmail.com,Décor,2,139.96,0.0,Email,US,
ORD-002708,29/12/2023,CUST-01193,cust-01193@lumenmail.com,Lightng,1,68.0,0.0,Social,US,variant
ORD-005247,2024-07-04,CUST-00446,cust-00446@lumenmail.com,Décor,3,198.41,0.0,Organic,US,variant
ORD-006624,2023-07-19,CUST-02101,cust-02101@lumenmail.com,Accessories,1,36.29,0.0,Email,US,variant
ORD-007747,2024-08-21,CUST-00157,cust-00157@lumenmail.com,Furniture,2,107.34,0.0,,CA,control
ORD-006189,2023-09-24,CUST-00664,cust-00664@lumenmail.com,Furniture,6,47.46,0.1,Paid Search,US,
ORD-007129,2024-04-25,CUST-00898,cust-00898@lumenmail.com,Furniture,1,225.51,0.0,Social,US,control
ORD-003679,2024-06-14,CUST-00713,cust-00713@lumenmail.com,Outdoor,1,143.48,0.0,Paid Search,US,variant
ORD-005724,2024-10-01,CUST-02343,cust-02343@lumenmail.com,Lighting,2,36.77,0.15,Social,AU,control
ORD-001682,2024-01-19,CUST-00910,cust-00910@lumenmail.com,Furniture,2,45.75,0.0,Email,UK,variant
ORD-002889,27/01/2024,CUST-00160,cust-00160@lumenmail.com,Décor,1,104.57,0.05,Paid Search,US,variant
ORD-008762,2024-04-22,CUST-02541,cust-02541@lumenmail.com,Outdoor,4,160.94,0.0,Paid Search,CA,
ORD-006253,2024-10-14,CUST-01080,cust-01080@lumenmail.com,Décor,1,12.62,0.0,Paid Search,US,control
ORD-003467,2024-01-09,CUST-00517,cust-00517@lumenmail.com,Furniture,3,32.44,0.2,Email,US,
ORD-004298,2023-08-10,CUST-01654,cust-01654@lumenmail.com,Lighting,1,335.08,0.15,,US,
ORD-004484,2024-07-25,CUST-02056,cust-02056@lumenmail.com,Furniture,1,210.1,0.0,Paid Search,US,
ORD-009120,01/10/2024,CUST-00221,cust-00221@lumenmail.com,Lighting,5,95.04,0.05,Email,US,control
ORD-006954,2024-01-27,CUST-00503,cust-00503@lumenmail.com,Furniture,4,183.89,0.1,Paid Search,CA,control
ORD-008227,2024-04-02,CUST-00493,cust-00493@lumenmail.com,Décor,1,66.54,0.15,Email,US,control
ORD-004520,02/12/2024,CUST-00532,cust-00532@lumenmail.com,Décor,2,15.59,0.05,Organic,US,
ORD-006321,2024-08-12,CUST-00879,cust-00879@lumenmail.com,Lighting,2,72.56,0.0,Paid Search,US,control
ORD-005807,2023-09-29,CUST-02923,cust-02923@lumenmail.com,Furniture,1,24.03,0.1,Email,US,
ORD-002731,11/09/2023,CUST-00229,cust-00229@lumenmail.com,Furniture,4,96.38,0.25,Paid Search,US,control
ORD-003829,2024-11-27,CUST-01374,cust-01374@lumenmail.com,Accessories,2,42.83,15.0,Social,UK,variant
ORD-006393,2024-10-03,CUST-00432,cust-00432@lumenmail.com,Lighting,1,51.09,0.0,Email,US,control
ORD-001839,2023-06-09,CUST-02286,cust-02286@lumenmail.com,Décor,1,12.88,0.15,Paid Search,US,
ORD-008321,2024-12-01,CUST-00562,cust-00562@lumenmail.com,Décor,1,34.9,0.0,Social,US,variant
ORD-008979,2024-08-04,CUST-00013,cust-00013@lumenmail.com,Furniture,2,174.36,0.0,Organic,US,control
ORD-002898,2023-08-29,CUST-00649,cust-00649@lumenmail.com,Lighting,1,155.24,0.0,Paid Search,US,variant
ORD-002745,2024-01-31,CUST-00666,cust-00666@lumenmail.com,Lighting,-1,54.79,0.25,Organic,CA,control
ORD-007998,2024-03-07,CUST-01211,cust-01211@lumenmail.com,Furniture,1,86.0,0.05,Organic,US,control
ORD-006326,04/12/2023,CUST-02523,cust-02523@lumenmail.com,Lighting,2,43.29,0.0,Email,US,control
ORD-005300,30/10/2024,CUST-01086,cust-01086@lumenmail.com,Décor,2,312.29,0.0,Email,US,variant
ORD-006315,2023-06-27,CUST-01507,cust-01507@lumenmail.com,Outdoor,5,68.97,0.0,Paid Search,ZZ,
ORD-008079,31/03/2024,CUST-00288,cust-00288@lumenmail.com,Lighting,1,144.44,0.0,Organic,CA,
ORD-006140,21/08/2024,CUST-00888,cust-00888@lumenmail.com,Outdoor,1,99.24,0.0,Paid Search,US,control
ORD-005303,2023-10-17,CUST-02426,cust-02426@lumenmail.com,Lighting,7,26.24,10.0,Email,US,
ORD-007169,2024-06-28,CUST-01508,cust-01508@lumenmail.com,Décor,5,29.89,0.1,Paid Search,US,
ORD-000344,2024-09-15,CUST-00285,cust-00285@lumenmail.com,Lighting,3,173.27,0.15,Paid Search,AU,variant
ORD-000774,2023-12-31,CUST-00920,cust-00920@lumenmail.com,Furniture,2,37.96,0.15,Email,CA,
ORD-009297,2024-06-14,,guest@lumenmail.com,Furniture,1,85.09,15.0,Paid Search,CA,variant
ORD-006934,2024-11-29,CUST-02773,cust-02773@lumenmail.com,Outdoor,1,15.17,0.0,Email,US,
ORD-009123,2024-06-27,CUST-02548,cust-02548@lumenmail.com,Furniture,2,65.13,0.0,Organic,US,
ORD-008313,2023-06-03,CUST-02045,cust-02045@lumenmail.com,Lighting,1,554.53,0.05,,CA,variant
ORD-003930,2024-12-06,CUST-00639,cust-00639@lumenmail.com,Outdoor,1,17.45,0.2,Paid Search,US,
ORD-008727,2024-12-15,,guest@lumenmail.com,Lighting,-5,36.72,0.2,Email,CA,
ORD-003114,2023-07-20,CUST-00933,cust-00933@lumenmail.com,Décor,2,53.29,0.05,Email,US,control
ORD-001122,2024-01-28,CUST-02330,cust-02330@lumenmail.com,Décor,2,62.92,0.0,Email,US,
ORD-006279,10/06/2023,CUST-01183,cust-01183@lumenmail.com,Décor,5,49.91,0.2,Paid Search,US,control
ORD-003510,2023-12-14,CUST-00071,cust-00071@lumenmail.com,Décor,1,300.99,0.1,Email,US,control
ORD-001100,2024-09-23,CUST-00346,cust-00346@lumenmail.com,Lighting,3,71.93,0.05,Email,CA,
ORD-001906,2024-05-17,CUST-02258,cust-02258@lumenmail.com,Décor,4,95.54,0.0,Social,US,variant
ORD-006300,28/10/2023,CUST-00872,cust-00872@lumenmail.com,Furniture,-1,63.2,0.2,Social,US,control
ORD-008134,2024-06-02,CUST-00501,cust-00501@lumenmail.com,Décor,1,270.65,5.0,Social,UK,
ORD-005486,2024-03-01,CUST-02603,cust-02603@lumenmail.com,Lighting,1,24.9,0.05,Organic,US,variant
ORD-001740,2024-07-19,CUST-01568,cust-01568@lumenmail.com,Outdoor,1,267.42,0.0,Paid Search,CA,
ORD-005925,04/11/2024,CUST-01462,cust-01462@lumenmail.com,Accessories,4,12.94,0.0,Paid Search,ZZ,variant
ORD-007839,2024-07-22,CUST-00943,cust-00943@lumenmail.com,Décor,2,107.59,0.2,Organic,CA,control
ORD-009162,2024-05-28,CUST-01950,cust-01950@lumenmail.com,Lighting,1,243.36,0.0,Paid Search,UK,control
ORD-001684,2024-05-02,,guest@lumenmail.com,Lighting,1,208.15,0.25,Email,UK,control
ORD-000985,2024-01-15,CUST-02386,cust-02386@lumenmail.com,Outdoor,6,37.34,0.1,,US,
ORD-000808,2024-04-10,CUST-00685,cust-00685@lumenmail.com,Furniture,1,12.27,0.0,Email,UK,
ORD-004362,2023-06-23,CUST-01494,cust-01494@lumenmail.com,Décor,2,528.55,0.1,Paid Search,US,
ORD-001488,2024-06-01,CUST-01554,cust-01554@lumenmail.com,Décor,2,6.1,0.0,Social,US,
ORD-007898,2024-08-04,CUST-02178,cust-02178@lumenmail.com,Lighting,3,8.24,5.0,Paid Search,CA,variant
ORD-004576,2024-02-11,,guest@lumenmail.com,Outdoor,1,267.32,0.05,Paid Search,US,
ORD-007863,2023-06-29,CUST-01721,cust-01721@lumenmail.com,Furniture,2,139.35,0.1,Paid Search,AU,control
ORD-008418,2024-06-09,,guest@lumenmail.com,Lighting,1,52.03,0.0,Organic,US,
ORD-003042,2024-09-20,CUST-00333,cust-00333@lumenmail.com,Décor,1,60.62,0.0,Social,US,
ORD-007085,2023-12-23,CUST-02182,cust-02182@lumenmail.com,Furniture,1,22.91,0.0,Paid Search,CA,
ORD-000012,2024-05-06,CUST-00203,cust-00203@lumenmail.com,Furniture,3,194.02,10.0,Paid Search,US,
ORD-006348,2024-05-11,CUST-02536,cust-02536@lumenmail.com,Décor,2,12.45,0.0,Social,US,
ORD-004383,2024-04-20,,guest@lumenmail.com,Outdoor,1,153.45,0.05,Organic,US,control
ORD-000341,2024-06-14,CUST-02149,cust-02149@lumenmail.com,Lighting,1,277.69,0.0,Social,US,control
