order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group
ORD-006436,09/05/2024,CUST-01910,cust-01910@lumenmail.com,Décor,1,51.43,0.15,Social,US,
ORD-001809,2023-09-25,CUST-02386,cust-02386@lumenmail.com,Outdoor,1,16.74,0.1,Paid Search,US,variant
ORD-008317,2024-12-18,CUST-02107,cust-02107@lumenmail.com,Lighting,3,766.61,0.0,Paid Search,US,variant
ORD-007251,2023-12-15,CUST-01020,cust-01020@lumenmail.com,Outdoor,1,171.06,0.2,Paid Search,US,
ORD-009139,23/03/2024,CUST-02006,cust-02006@lumenmail.com,Outdoor,2,35.81,0.15,,AU,control
ORD-003205,2023-12-13,CUST-02296,cust-02296@lumenmail.com,Accessories,2,132.81,0.05,Email,CA,variant
ORD-002927,2024-12-01,,guest@lumenmail.com,Décor,2,43.42,0.0,Paid Search,US,variant
ORD-005841,2024-09-24,CUST-00572,cust-00572@lumenmail.com,Furniture,6,0.0,0.05,Organic,US,
ORD-001580,2023-09-12,CUST-02845,cust-02845@lumenmail.com,Lighting,1,78.01,0.15,Email,US,variant
ORD-000105,05/11/2023,CUST-02935,cust-02935@lumenmail.com,Outdoor,1,171.77,0.1,Paid Search,US,control
ORD-002689,2023-07-24,CUST-01938,cust-01938@lumenmail.com,Accessories,1,109.28,0.05,Paid Search,US,control
ORD-008123,2023-12-07,CUST-02427,cust-02427@lumenmail.com,Décor,1,6.05,0.15,Paid Search,UK,
ORD-000664,2023-10-18,CUST-02371,cust-02371@lumenmail.com,Décor,1,94.47,0.25,Paid Search,AU,variant
ORD-008070,2024-07-20,CUST-02029,cust-02029@lumenmail.com,Outdoor,1,665.48,0.15,Paid Search,US,variant
ORD-003429,2024-06-17,CUST-00178,cust-00178@lumenmail.com,Lighting,6,20.94,0.0,Paid Search,CA,variant
ORD-001316,2024-07-01,CUST-02268,cust-02268@lumenmail.com,Lighting,1,330.34,0.2,Email,US,variant
ORD-002979,2023-12-03,CUST-01499,cust-01499@lumenmail.com,Furniture,2,45.04,0.1,Email,AU,variant
ORD-003935,2024-04-21,CUST-00157,cust-00157@lumenmail.com,Outdoor,3,417.91,0.05,Organic,CA,control
ORD-008261,2024-09-17,CUST-00317,cust-00317@lumenmail.com,Lighting,2,54.74,0.1,Email,AU,control
ORD-000860,2023-11-10,CUST-01155,cust-01155@lumenmail.com,Décor,1,89.59,0.1,Email,US,variant
ORD-002339,2023-11-26,CUST-00804,cust-00804@lumenmail.com,Lighting,1,710.65,0.0,Organic,UK,
ORD-008575,2024-02-09,CUST-02562,cust-02562@lumenmail.com,Outdoor,1,98.89,0.05,Paid Search,US,variant
ORD-007455,2024-01-15,CUST-00708,cust-00708@lumenmail.com,Lighting,4,29.2,0.0,Paid Search,US,
ORD-005134,08/12/2024,CUST-00475,cust-00475@lumenmail.com,Lighting,1,157.7,0.0,Social,CA,control
ORD-007412,28/05/2024,CUST-01275,cust-01275@lumenmail.com,Lighting,1,76.26,0.0,Organic,US,
ORD-002287,2023-12-02,CUST-02545,cust-02545@lumenmail.com,Lighting,2,19.26,0.1,Email,AU,control
ORD-001888,2024-07-25,CUST-00468,cust-00468@lumenmail.com,Outdoor,7,37.89,0.0,Paid Search,CA,
ORD-005909,22/12/2024,CUST-01754,cust-01754@lumenmail.com,Outdoor,2,83.29,0.05,Organic,US,
ORD-003520,2023-07-18,CUST-00404,cust-00404@lumenmail.com,Décor,4,100.62,0.0,Organic,US,variant
ORD-001467,15/08/2024,CUST-01888,cust-01888@lumenmail.com,Lighting,2,128.65,0.0,Email,UK,control
ORD-009539,2024-10-07,CUST-01245,cust-01245@lumenmail.com,Furniture,-3,86.89,0.0,Email,ZZ,variant
ORD-001106,2024-12-07,CUST-01937,cust-01937@lumenmail.com,Furniture,3,132.32,0.2,Organic,US,
ORD-002713,2024-12-22,CUST-01219,cust-01219@lumenmail.com,Accessories,2,141.08,0.0,Paid Search,US,
ORD-002061,2023-08-21,CUST-01209,cust-01209@lumenmail.com,Décor,1,172.46,0.0,Paid Search,CA,variant
ORD-003697,2023-06-17,CUST-01438,cust-01438@lumenmail.com,Furniture,3,319.58,0.2,Organic,US,
ORD-005399,2024-01-28,CUST-01750,cust-01750@lumenmail.com,Lighting,2,99.4,0.2,Paid Search,US,control
ORD-003325,2023-10-21,CUST-01385,cust-01385@lumenmail.com,Lighting,1,26.24,0.1,Organic,US,variant
ORD-003400,2024-09-03,,guest@lumenmail.com,Outdoor,1,11.25,0.1,Organic,US,
ORD-007210,2023-07-03,,guest@lumenmail.com,Lighting,1,204.07,0.0,Social,US,
ORD-000530,2023-09-22,CUST-01286,cust-01286@lumenmail.com,Décor,2,40.48,0.1,Organic,US,variant
ORD-006696,2024-02-23,CUST-01915,cust-01915@lumenmail.com,Lighting,3,386.61,0.0,Organic,US,
ORD-004505,2024-06-29,CUST-02875,cust-02875@lumenmail.com,Lighting,2,72.22,0.2,Paid Search,US,control
ORD-008360,2024-08-21,CUST-00567,cust-00567@lumenmail.com,Outdoor,1,38.67,0.05,Organic,CA,
ORD-008147,2023-08-25,,guest@lumenmail.com,Lighting,1,27.24,0.0,Social,US,variant
ORD-006320,2024-08-08,,guest@lumenmail.com,Lighting,1,69.61,0.1,,US,variant
ORD-007461,2024-03-18,CUST-02304,cust-02304@lumenmail.com,Lighting,3,72.39,0.05,Email,US,variant
ORD-007460,14/03/2024,CUST-01258,cust-01258@lumenmail.com,Décor,1,64.73,0.0,Organic,US,
ORD-003710,2024-10-14,CUST-00923,cust-00923@lumenmail.com,Lighting,1,120.89,0.0,Paid Search,CA,variant
ORD-000457,2024-09-23,CUST-02213,cust-02213@lumenmail.com,Accessories,1,748.36,0.15,Email,US,
ORD-002143,2024-04-29,CUST-02380,cust-02380@lumenmail.com,Furniture,3,213.93,0.1,Organic,US,control
ORD-009349,2024-09-15,CUST-00115,cust-00115@lumenmail.com,Lighting,1,116.24,0.0,Organic,US,
ORD-005001,2023-09-13,CUST-02254,cust-02254@lumenmail.com,Décor,1,29.06,0.0,Organic,UK,
ORD-009318,2024-04-07,CUST-02992,cust-02992@lumenmail.com,Furniture,2,89.29,0.0,Email,US,variant
ORD-008636,2024-11-24,CUST-00606,cust-00606@lumenmail.com,Lighting,3,140.32,0.05,Email,US,
ORD-000388,2024-09-24,CUST-02296,cust-02296@lumenmail.com,Furniture,1,32.55,0.1,Email,US,
ORD-008563,2024-12-25,CUST-01618,cust-01618@lumenmail.com,Lighting,1,18.52,0.1,Organic,US,variant
ORD-002719,2023-12-13,CUST-01894,cust-01894@lumenmail.com,Lighting,1,120.57,0.05,Paid Search,CA,
ORD-006883,2023-11-23,CUST-00735,cust-00735@lumenmail.com,Lighting,6,0.0,0.0,Organic,US,
ORD-008013,2023-12-30,CUST-02219,cust-02219@lumenmail.com,Lighting,2,81.02,0.0,Organic,US,
ORD-002985,2024-01-27,CUST-02408,cust-02408@lumenmail.com,Furniture,3,365.76,0.0,Social,CA,
ORD-002886,2023-06-03,CUST-01017,cust-01017@lumenmail.com,Accessories,1,514.33,0.0,Organic,US,control
ORD-007370,2024-08-14,CUST-00327,cust-00327@lumenmail.com,Lighting,1,65.71,0.1,Paid Search,US,variant
ORD-006299,2023-09-13,CUST-01278,cust-01278@lumenmail.com,Lighting,5,14.15,0.0,Email,US,variant
ORD-008339,2024-10-01,CUST-00449,cust-00449@lumenmail.com,Décor,1,743.87,0.05,Paid Search,US,control
ORD-002248,2024-04-08,CUST-02156,cust-02156@lumenmail.com,Outdoor,2,51.23,0.15,Organic,US,control
ORD-004448,2024-01-14,CUST-01743,cust-01743@lumenmail.com,Décor,2,35.53,0.0,Organic,US,variant
ORD-004870,2024-09-21,CUST-02805,cust-02805@lumenmail.com,Furniture,3,88.27,0.0,Paid Search,CA,control
ORD-000303,2024-04-14,,guest@lumenmail.com,Lighting,6,194.77,0.0,Email,UK,variant
ORD-003306,2024-08-23,CUST-00800,cust-00800@lumenmail.com,Lighting,1,170.56,0.0,Email,CA,variant
ORD-005030,2023-12-23,CUST-01509,cust-01509@lumenmail.com,Lighting,3,5.9,0.05,Organic,US,
ORD-008521,2023-10-21,CUST-02728,cust-02728@lumenmail.com,Lighting,2,236.33,0.15,Email,US,variant
ORD-003862,2023-06-03,CUST-01963,cust-01963@lumenmail.com,Accessories,1,40.61,0.0,Paid Search,CA,control
ORD-006519,2024-12-12,CUST-02814,cust-02814@lumenmail.com,Lighting,2,414.5,0.0,Organic,US,control
ORD-005357,2023-09-10,CUST-01636,cust-01636@lumenmail.com,Lighting,2,78.0,0.0,Email,US,control
ORD-001325,15/10/2024,CUST-01620,cust-01620@lumenmail.com,Lighting,1,36.24,0.0,Email,US,control
ORD-006631,2024-12-17,CUST-00565,cust-00565@lumenmail.com,Lighting,5,146.09,0.05,Email,US,variant
ORD-004770,08/08/2024,,guest@lumenmail.com,Lighting,2,74.11,0.15,Paid Search,UK,control
ORD-006069,2024-11-23,CUST-02435,cust-02435@lumenmail.com,Lighting,1,27.47,0.0,Email,CA,
ORD-003641,04/12/2023,CUST-00416,cust-00416@lumenmail.com,Lighting,1,288.99,0.0,Email,US,variant
ORD-002968,2024-03-28,CUST-00074,cust-00074@lumenmail.com,Lighting,1,57.55,0.0,Email,US,
ORD-006016,2024-10-05,,guest@lumenmail.com,Décor,1,169.07,0.0,Paid Search,US,
ORD-006836,18/02/2024,CUST-01019,cust-01019@lumenmail.com,Furniture,1,89.22,0.25,Organic,US,control
ORD-001692,2024-05-26,CUST-01868,cust-01868@lumenmail.com,Lighting,7,31.73,0.2,Email,US,control
ORD-006078,2024-11-22,CUST-02959,cust-02959@lumenmail.com,Lighting,2,364.52,0.0,,US,control
ORD-005838,2024-01-25,CUST-02398,cust-02398@lumenmail.com,Décor,1,41.14,0.0,Social,US,control
ORD-002527,2024-03-12,CUST-00869,cust-00869@lumenmail.com,Lighting,3,54.23,0.0,Email,CA,
ORD-008653,05/09/2024,CUST-02980,cust-02980@lumenmail.com,Décor,1,57.72,0.25,Paid Search,US,control
ORD-003959,2023-09-14,,guest@lumenmail.com,Lighting,1,294.21,0.1,Social,US,
ORD-004555,2023-08-14,CUST-00881,cust-00881@lumenmail.com,Furniture,3,97.3,0.05,Email,US,variant
ORD-009199,2024-09-04,CUST-02737,cust-02737@lumenmail.com,Décor,3,695.59,0.0,Email,CA,variant
ORD-001014,2024-09-03,CUST-00685,cust-00685@lumenmail.com,Lighting,4,128.01,0.0,Email,UK,variant
ORD-005263,2023-07-28,CUST-00667,cust-00667@lumenmail.com,Lighting,-3,42.82,0.0,Paid Search,UK,
ORD-009297,2024-09-24,CUST-01549,cust-01549@lumenmail.com,Lighting,1,52.46,0.2,,US,variant
ORD-004437,2023-10-22,CUST-01029,cust-01029@lumenmail.com,Décor,1,79.03,0.05,Paid Search,CA,variant
ORD-003476,24/12/2024,,guest@lumenmail.com,Décor,1,194.03,0.05,Paid Search,AU,variant
ORD-002783,2024-07-19,CUST-00519,cust-00519@lumenmail.com,Lighting,2,318.46,0.0,Paid Search,US,variant
ORD-007738,2023-10-07,,guest@lumenmail.com,Lighting,5,11.2,0.0,Paid Search,US,control
ORD-005046,2024-04-05,CUST-01006,cust-01006@lumenmail.com,Décor,3,46.61,0.0,Organic,US,variant
ORD-009600,2024-12-12,,guest@lumenmail.com,Furniture,1,16.59,0.05,Email,US,
ORD-008139,2024-07-24,CUST-00113,cust-00113@lumenmail.com,Décor,4,34.72,0.2,Email,US,control
ORD-002612,2023-08-10,CUST-01631,cust-01631@lumenmail.com,Lighting,1,39.2,0.1,Paid Search,US,
ORD-006757,2024-09-16,CUST-00870,cust-00870@lumenmail.com,Lighting,1,657.37,0.0,Organic,US,control
ORD-007598,2024-12-21,,guest@lumenmail.com,Décor,1,37.12,0.25,Organic,US,
ORD-006351,2024-08-22,CUST-01111,cust-01111@lumenmail.com,Furniture,2,196.74,0.0,Paid Search,US,
ORD-006508,2024-08-24,CUST-00010,cust-00010@lumenmail.com,Décor,1,6.0,0.05,Organic,CA,
ORD-008644,01/06/2024,,guest@lumenmail.com,Lighting,1,74.3,0.0,Paid Search,CA,control
ORD-001955,24/09/2023,CUST-00839,cust-00839@lumenmail.com,Décor,-2,22.69,0.0,Paid Search,US,control
ORD-004568,02/05/2024,CUST-01923,cust-01923@lumenmail.com,Lighting,2,174.45,0.1,Email,US,
ORD-005307,09/06/2023,CUST-00205,cust-00205@lumenmail.com,Décor,1,49.61,0.05,Organic,CA,variant
ORD-007977,2024-09-22,CUST-01051,cust-01051@lumenmail.com,Accessories,4,168.71,0.0,Email,US,variant
ORD-002959,2024-03-04,CUST-02006,cust-02006@lumenmail.com,Outdoor,1,45.54,0.15,Social,UK,
ORD-008734,2024-08-14,CUST-02541,cust-02541@lumenmail.com,Accessories,3,191.25,0.05,Email,US,control
ORD-005633,2024-02-15,CUST-00543,cust-00543@lumenmail.com,Furniture,2,38.11,0.1,Social,US,control
ORD-000830,2024-03-30,CUST-02820,cust-02820@lumenmail.com,Décor,2,623.42,0.0,Social,US,variant
ORD-005268,2024-02-01,CUST-00250,cust-00250@lumenmail.com,Outdoor,4,49.01,0.2,Organic,US,variant
ORD-000686,06/06/2024,CUST-01781,cust-01781@lumenmail.com,Lighting,-2,31.42,0.0,Paid Search,US,control
ORD-001489,2023-11-20,,guest@lumenmail.com,Furniture,3,88.81,0.15,Paid Search,CA,variant
ORD-009356,2024-06-02,CUST-01342,cust-01342@lumenmail.com,Décor,4,24.0,0.0,Organic,US,
ORD-004944,2024-09-19,CUST-00866,cust-00866@lumenmail.com,Furniture,1,58.5,0.05,Email,ZZ,control
ORD-007059,2024-05-24,CUST-01797,cust-01797@lumenmail.com,Furniture,1,308.46,0.0,Email,CA,
ORD-003885,10/05/2024,CUST-01629,cust-01629@lumenmail.com,Furniture,2,65.18,0.2,Social,US,variant
ORD-008536,2024-11-26,CUST-02477,cust-02477@lumenmail.com,Furniture,7,728.86,0.2,Paid Search,US,variant
ORD-002904,2023-10-23,CUST-02001,cust-02001@lumenmail.com,Lighting,1,164.61,0.1,Email,US,control
ORD-002215,2024-11-21,CUST-00285,cust-00285@lumenmail.com,Décor,1,46.37,0.05,Paid Search,ZZ,
ORD-000357,2024-05-23,CUST-00019,cust-00019@lumenmail.com,Décor,3,74.79,0.0,Paid Search,UK,variant
ORD-004451,2024-07-23,CUST-00747,cust-00747@lumenmail.com,Outdoor,1,76.14,0.1,Paid Search,US,variant
ORD-009190,2023-10-30,CUST-02645,cust-02645@lumenmail.com,Furniture,6,89.5,0.0,Email,US,
ORD-003231,2024-08-21,,guest@lumenmail.com,Lighting,1,188.11,0.0,Email,AU,
ORD-001333,2024-07-03,CUST-01086,cust-01086@lumenmail.com,Furniture,1,163.59,0.1,Social,US,variant
ORD-004227,2024-07-29,CUST-00721,cust-00721@lumenmail.com,Décor,1,51.69,0.0,Email,AU,control
ORD-005286,2024-08-11,CUST-01363,cust-01363@lumenmail.com,Décor,2,59.86,0.0,Email,AU,
ORD-002750,2024-10-22,CUST-01048,cust-01048@lumenmail.com,Accessories,1,645.27,0.05,Organic,US,variant
ORD-003795,2024-02-20,CUST-02927,cust-02927@lumenmail.com,Décor,2,43.57,0.0,Organic,US,control
ORD-005832,2023-11-05,CUST-00030,cust-00030@lumenmail.com,Lighting,1,31.3,0.05,Email,AU,
ORD-001075,2024-04-29,CUST-01715,cust-01715@lumenmail.com,Décor,2,313.68,0.15,,UK,
ORD-007410,2024-02-10,CUST-02833,cust-02833@lumenmail.com,Lighting,1,131.06,0.0,Paid Search,AU,control
ORD-003142,2024-06-05,CUST-00629,cust-00629@lumenmail.com,Furniture,1,64.89,0.0,Organic,US,
ORD-000621,2023-07-02,CUST-01454,cust-01454@lumenmail.com,Décor,1,187.43,0.0,Email,US,control
ORD-003553,2024-03-11,CUST-01258,cust-01258@lumenmail.com,Décor,2,67.18,0.0,,CA,control
ORD-003103,04/01/2024,CUST-00762,cust-00762@lumenmail.com,Furniture,3,41.81,0.2,Social,US,
ORD-006142,2023-08-10,CUST-01503,cust-01503@lumenmail.com,Furniture,4,67.27,0.0,Social,US,
ORD-004823,2023-09-02,CUST-00728,cust-00728@lumenmail.com,Furniture,1,82.78,0.05,,US,variant
ORD-001962,2023-08-09,,guest@lumenmail.com,Furniture,7,36.17,0.0,Social,US,control
ORD-004066,17/08/2023,CUST-00203,cust-00203@lumenmail.com,Outdoor,2,183.95,0.05,Email,US,
ORD-008410,2024-11-10,CUST-02831,cust-02831@lumenmail.com,Décor,2,15.27,0.0,Email,CA,
ORD-005010,2023-12-23,CUST-00952,cust-00952@lumenmail.com,Furniture,2,50.56,0.0,Social,US,
ORD-000451,21/08/2024,CUST-00486,cust-00486@lumenmail.com,Furniture,5,245.57,0.0,Organic,ZZ,
ORD-003785,2023-10-15,CUST-01930,cust-01930@lumenmail.com,Décor,4,28.05,0.0,Social,US,control
ORD-008477,2024-02-01,CUST-00474,cust-00474@lumenmail.com,Lighting,2,8.51,0.0,Social,UK,variant
ORD-006903,2023-09-27,CUST-02040,cust-02040@lumenmail.com,Décor,2,302.54,0.1,Social,US,variant
ORD-004856,2024-03-07,CUST-02601,cust-02601@lumenmail.com,Décor,4,26.09,0.15,Organic,US,variant
ORD-002937,2024-11-06,CUST-01796,cust-01796@lumenmail.com,Outdoor,1,97.39,0.0,Organic,CA,
ORD-005483,2024-04-02,CUST-02265,cust-02265@lumenmail.com,Furniture,4,32.84,0.15,Paid Search,US,variant
ORD-009117,2024-02-27,,guest@lumenmail.com,Décor,1,143.45,0.05,Paid Search,CA,
ORD-004203,2024-09-20,CUST-00972,cust-00972@lumenmail.com,Furniture,4,191.71,0.05,Email,US,variant
ORD-006287,2024-10-26,CUST-01740,cust-01740@lumenmail.com,Lighting,2,245.51,0.05,Organic,US,variant
ORD-009009,2024-01-27,CUST-01280,cust-01280@lumenmail.com,Furniture,5,140.41,0.0,Paid Search,US,variant
ORD-001770,30/12/2024,CUST-00006,cust-00006@lumenmail.com,Outdoor,1,164.84,0.0,,UK,
ORD-008395,2024-05-05,CUST-02862,cust-02862@lumenmail.com,Décor,2,9.44,0.0,Organic,CA,variant
ORD-008669,2024-06-23,CUST-01403,cust-01403@lumenmail.com,Décor,1,7.8,0.0,Organic,US,
ORD-004220,2023-07-08,CUST-01975,cust-01975@lumenmail.com,Lighting,1,117.22,0.0,Paid Search,UK,control
ORD-001017,2024-02-22,CUST-00544,cust-00544@lumenmail.com,Furniture,4,22.86,0.0,Organic,US,control
ORD-005844,2024-09-20,CUST-00866,cust-00866@lumenmail.com,Accessories,2,245.9,0.0,Email,US,
ORD-003264,2024-09-20,CUST-00950,cust-00950@lumenmail.com,Lighting,1,0.0,0.1,Email,US,control
ORD-003763,11/02/2024,CUST-00393,cust-00393@lumenmail.com,Lighting,1,162.2,0.0,Social,US,control
ORD-000523,2024-01-21,CUST-01876,cust-01876@lumenmail.com,Accessories,2,47.15,0.05,Paid Search,US,
ORD-009178,2024-04-26,CUST-00461,cust-00461@lumenmail.com,Lighting,1,54.06,0.0,Organic,AU,variant
ORD-002173,,CUST-02658,cust-02658@lumenmail.com,Outdoor,4,14.53,0.0,Paid Search,US,variant
ORD-007501,2023-07-22,CUST-02668,cust-02668@lumenmail.com,Décor,1,70.6,0.2,Email,US,
ORD-004542,02/11/2024,CUST-02047,cust-02047@lumenmail.com,Lighting,2,424.74,0.1,Organic,AU,control
ORD-001374,2023-12-29,CUST-02621,cust-02621@lumenmail.com,Lighting,3,189.2,0.0,Organic,UK,control
ORD-007512,2024-06-07,CUST-00895,cust-00895@lumenmail.com,Furniture,1,64.08,0.15,Email,US,control
ORD-002550,2024-04-07,CUST-01350,cust-01350@lumenmail.com,Furniture,6,637.84,0.0,Social,US,
ORD-006305,2024-09-24,CUST-02275,cust-02275@lumenmail.com,Furniture,1,82.47,0.0,Organic,US,
ORD-005169,,CUST-00208,cust-00208@lumenmail.com,Décor,1,113.69,0.1,Email,US,
ORD-004819,2024-09-29,CUST-00760,cust-00760@lumenmail.com,Lighting,1,59.77,0.05,Email,US,variant
ORD-001257,2023-09-29,CUST-02520,cust-02520@lumenmail.com,Décor,1,39.38,0.0,Organic,US,control
ORD-007352,2023-12-11,CUST-00857,cust-00857@lumenmail.com,Lighting,1,66.88,0.1,Paid Search,CA,variant
ORD-004382,2024-12-22,CUST-01228,cust-01228@lumenmail.com,Accessories,3,0.0,0.15,Email,US,variant
ORD-008794,2023-08-04,CUST-02104,cust-02104@lumenmail.com,Lighting,2,355.24,0.1,Email,ZZ,variant
ORD-005081,2024-08-13,CUST-00745,cust-00745@lumenmail.com,Accessories,3,56.9,0.1,Email,US,
ORD-002504,2024-10-17,,guest@lumenmail.com,Lighting,2,33.32,0.05,Organic,UK,variant
ORD-001599,2024-09-12,CUST-02326,cust-02326@lumenmail.com,Outdoor,3,27.74,0.1,Paid Search,CA,
ORD-003729,2023-06-30,CUST-01295,cust-01295@lumenmail.com,Furniture,-1,351.61,0.15,Organic,US,
ORD-008255,2024-12-03,CUST-01768,cust-01768@lumenmail.com,Lighting,2,89.88,0.05,Paid Search,US,control
ORD-003652,,CUST-00488,cust-00488@lumenmail.com,Furniture,6,166.77,0.05,Organic,US,variant
ORD-005705,30/09/2024,CUST-01847,cust-01847@lumenmail.com,Furniture,2,567.9,0.2,Paid Search,US,variant
ORD-006736,2023-12-22,CUST-01872,cust-01872@lumenmail.com,Décor,4,55.36,0.05,Email,US,variant
ORD-005837,27/09/2023,CUST-01425,cust-01425@lumenmail.com,Lighting,3,364.16,0.15,Paid Search,UK,
ORD-004145,17/09/2023,CUST-01943,cust-01943@lumenmail.com,Lighting,1,484.39,0.1,Email,US,variant
ORD-005896,2023-08-23,CUST-00192,cust-00192@lumenmail.com,Lighting,2,171.11,0.0,Paid Search,US,
ORD-006974,2023-06-29,CUST-01458,cust-01458@lumenmail.com,Décor,2,44.97,0.1,Paid Search,US,control
ORD-005339,2024-09-02,CUST-00856,cust-00856@lumenmail.com,Lighting,3,711.02,0.2,,US,variant
ORD-001348,2024-10-05,CUST-00145,cust-00145@lumenmail.com,Accessories,1,53.46,0.0,Social,US,variant
ORD-002104,27/12/2024,CUST-02450,cust-02450@lumenmail.com,Lighting,2,18.2,0.1,Email,US,variant
ORD-006257,2023-08-25,CUST-00305,cust-00305@lumenmail.com,Lighting,1,54.29,0.0,Paid Search,US,variant
